stop_lat,zone_id,stop_lon,stop_url,stop_id,stop_desc,stop_name,location_type
27.088811,merged_90841,-82.44431,,3911_merged_89575,,THE RIALTO @ SAN MARCO DR,
27.079074,merged_90840,-82.419222,,2757_merged_87852,255 CENTER RD & LARCHWOOD DR,CENTER RD @ MISSION S TL,0
27.423867,merged_90841,-82.671072,,3967_merged_90350,,GULF OF MEXICO DR @ LB ISLAND CHAPE,
27.238453,merged_90841,-82.497565,,3608_merged_90198,,BENEVA RD @ PECK ST,
27.039524,merged_90841,-82.22355,,3833_merged_88923,,TAMIAMI TRL @ ADVANCE AUTO PARTS,
27.338996,merged_90840,-82.544806,,489_merged_87612,COCOANUT AVE & ALLEY,COCOANUT AV @ FRUITVILLE RD,0
27.337775,merged_90841,-82.526121,,112_merged_90723,,FRUITVILLE RD @ SCHOOL AV,
27.052057,merged_90841,-82.409308,,2866_merged_88843,,US 41 S @ CRANE RD (DESEARS),
27.475588,merged_90840,-82.575204,,4037_merged_86839,,14TH ST W @ RONNY DEAN AUTO SERVICE,0
27.424589,merged_90841,-82.672181,,3982_merged_90677,,GULF OF MEXICO DR @ ED LEE LN,
27.473809,merged_90841,-82.571485,,4031_merged_88926,,30TH AVE W @ 9TH AVE W SOUTHSIDE,
27.359095,merged_90841,-82.548752,,3933_merged_89851,,US 41 N @ 25TH ST,
27.352243,merged_90841,-82.544837,,355_merged_90668,,COCOANUT AV @ 17TH ST,
27.302762,merged_90840,-82.530775,,511_merged_86775,SIESTA DR & S TAMIAMI TRL,SIESTA DR @ US 41 WS,0
27.381835,merged_90841,-82.550892,,2183_merged_89207,,UNIVERSITY PW @ ROYAL PALM AV,
27.000268,merged_90840,-82.376672,,2883_merged_87317,ENGLEWOOD RD & ENGLEWOOD ISLES PKWY,ENGLEWOOD RD @ ENGLEWOOD ISLES PW,0
27.256097,merged_90840,-82.528277,,722_merged_88703,,STICKNEY POINT RD @ AVENUE D,0
27.299551,merged_90840,-82.530398,,770_merged_87869,S TAMIAMI TRL & ALLEY,US 41 @ BEE RIDGE RD,0
27.335166,merged_90841,-82.535374,,3544_merged_90109,,RINGLING BV @ INDIAN PL,
27.28898,merged_90841,-82.452178,,1410_merged_90144,,CATTLEMEN RD @ WILKINSON RD,
27.401493,merged_90841,-82.565771,,4112_merged_90173,,US 41 N @ BERNARD AVE MANATEE,
27.454385,merged_90841,-82.693586,,3974_merged_89162,,COQUINA BAY SIDE NORTHBOUND,
27.046891,merged_90840,-82.26404,,2572_merged_87797,12544 US 41 & EL PRADO,US 41 S @ EL PRADO,0
27.348465,merged_90840,-82.497227,,132_merged_88301,,BENEVA RD @ 12TH ST,0
27.296384,merged_90840,-82.530462,,1125_merged_87172,S TAMIAMI TRL & GLENGARY ST,US 41 @ ROSELAWN ST,0
27.348631,merged_90841,-82.605873,,3810_merged_89200,,GULF OF MEXICO BV @ BEACH PLACE,
27.391054,merged_90840,-82.642129,,1571_merged_87349,,GULF OF MEXICO DR @ PELICAN HARBOR,0
27.337399,merged_90841,-82.540525,,4166,,1ST & LEMON,
27.38822,merged_90841,-82.461642,,3603_merged_90190,,TARGET UNIVERSITY @ CATTELMEN,
27.298791,merged_90841,-82.488693,,441_merged_90291,,BEE RIDGE RD @ SAWYER RD,
27.332877,merged_90840,-82.542747,,3487_merged_87505,,BAYFRING,0
27.322801,merged_90841,-82.516124,,3386_merged_90273,,BAHIA VISTA ST @ BRIGGS AVE,
27.330312,merged_90841,-82.534436,,1044_merged_89981,,OSPREY AV @ BROTHER GEENAN WY,
27.352305,merged_90841,-82.523021,,1197_merged_88857,,17TH ST @ SEEDS AV,
27.227362,merged_90841,-82.497569,,3613_merged_90043,,VAMO RD @ MARBETH ST,
27.322805,merged_90840,-82.513229,,412_merged_86954,,BAHIA VISTA ST @ TUTTLE AV,0
27.352352,merged_90841,-82.501908,,242_merged_88960,,17TH ST @ ANDREA PL,
27.258793,merged_90840,-82.509185,,307_merged_88075,,GULF GATE DR @ ANCHOR WY,0
27.079082,merged_90840,-82.400451,,2824_merged_88175,701 CENTER RD & SHAMROCK BLVD,CENTER RD @ YMCA,0
27.051835,merged_90840,-82.242815,,3835_merged_86824,,PAN AMERICAN BLVD @ PAN AMERICAN DR,0
27.079966,merged_90840,-82.432331,,3278_merged_87396,1399 S TAMIAMI TRL & RUTLAND RD,BUS 41 @ GULF WIND MARINA,0
27.067643,merged_90841,-82.242832,,2962_merged_90121,,BISCAYNE DR @ DULCE AV,
27.322755,merged_90840,-82.522029,,677_merged_88047,BAHIA VISTA ST & S TUTTLE AVE,BAHIA VISTA ST @ SHADE N AV,0
27.26733,merged_90841,-82.55166,,639_merged_89540,,BEACH RD @ BEACH WAY DR,
27.055067,merged_90841,-82.394912,,2799_merged_90564,,JACARANDA BV @ WOODMERE PARK BV,
27.315435,merged_90840,-82.513927,,665_merged_87898,S TUTTLE AVE & HYDE PARK ST,TUTTLE AV @ HYDE PARK ST,0
26.948974,merged_90841,-82.330283,,3878_merged_89412,,MEDICAL BLVD @ CLEAR LAKE DR,
27.049875,merged_90840,-82.388509,,2795_merged_88479,4331 S TAMIAMI TRL & WOODMERE PARK BLVD,US 41 S @ WOODMERE PARK BV,0
27.35971,merged_90841,-82.544862,,3549_merged_90116,,COCOANUT AV @ MLK WAY,
27.100655,merged_90840,-82.459673,,2588_merged_87967,THE ESPLANADE N & BARCELONA AVE,THE ESPLANADE @ VENICE BEACH,0
27.047201,merged_90840,-82.264144,,2732_merged_87019,12497 S TAMIAMI TRL & EL PRADO,TAMIAMI TRL @ EL PRADO,0
27.104897,merged_90841,-82.43454,,3781_merged_89651,,US 41 BY @ SUBSTATION RD,
26.962151,merged_90841,-82.363077,,2704_merged_89469,,DEARBORN ST @ CEDAR ST,
27.385531,merged_90841,-82.559046,,3936_merged_89850,,BAY SHORE RD @ PROMENADE,
27.415285,merged_90841,-82.661826,,3985_merged_90672,,GULF OF MEXICO DR @ CEDARS WEST,
27.426522,merged_90840,-82.675096,,3981_merged_88583,,GULF OF MEXICO DR @ GENERAL HARRIS,0
27.258698,merged_90840,-82.5129,,316_merged_87929,,GULF GATE DR @ COLONIAL DR,0
27.312295,merged_90841,-82.533742,,3584_merged_89750,,OSPREY AV @ HIBISCUS ST,
27.461748,merged_90841,-82.575241,,4025_merged_88750,,CORTEZ PLAZA @ CORTEZ RD W,
27.298776,merged_90840,-82.43146,,397_merged_86852,,BEE RIDGE RD @ WESTMINSTER DR,0
27.364661,merged_90841,-82.550852,,1523_merged_90157,,US 41 N @ HIGHLAND ST,
27.323259,merged_90841,-82.568506,,2179_merged_90256,,JOHN RINGLING BV @ SARASOTA YHATT C,
27.283866,merged_90840,-82.514065,,916_merged_87531,,SWIFT RD @ PROCTOR RD,0
27.099902,merged_90840,-82.449783,,2549_merged_87652,,VENICE AV @ 300 BLOCK POST OFFICE,0
27.359669,merged_90841,-82.536396,,3625_merged_90528,,MLK @ MAPLE AVE,
27.025946,merged_90841,-82.396125,,2676_merged_90751,,ENGLEWOOD RD @ ADAMS RD,
27.31905,merged_90841,-82.529942,,3218_merged_90769,,WALDEMERE ST @ US 41,
27.058833,merged_90841,-82.24052,,3839_merged_88925,,ELYTON DR @ ERIE CT,
27.258214,merged_90840,-82.50697,,3238_merged_86907,GULF GATE DR & BISPHAM RD,GULF GATE DR @ MARKRIDGE RD,0
27.298722,merged_90840,-82.467553,,3693_merged_86887,,BEE RIDGE RD @ LALANI BLVD,0
27.359095,merged_90840,-82.548752,,3933_merged_87758,,US 41 N @ 25TH ST,0
27.34863,merged_90841,-82.535199,,3635_merged_90365,,12TH ST @ N OSPREY AVE,
27.04634,merged_90841,-82.422649,,2783_merged_90730,,SHAMROCK DR @ BAFFIN DR,
27.333618,merged_90841,-82.446355,,3540_merged_90113,,INTERSTATE BV @ INTERSTATE DR,
27.38183,merged_90841,-82.505732,,1222_merged_89403,,LOCKWOOD RIDGE RD @ DESOTO RD,
27.073426,merged_90840,-82.227962,,3439_merged_87989,,PRICE BV @ HIGH SCHOOL,0
27.068475,merged_90841,-82.165342,,3863_merged_89565,,PRICE BLVD @ CALIVA ST,
27.284876,merged_90840,-82.531937,,1434_merged_88367,KESTRAL PARK WAY & N TUTTLE AVE,KESTRAL PW @ US 41,0
27.286841,merged_90840,-82.561942,,650_merged_88390,,OCEAN BV @ GLEASON AV,0
27.452623,merged_90840,-82.575451,,4083_merged_87467,,14TH ST W @ LINCOLN ARMS TRAILER PA,0
27.413436,merged_90841,-82.572731,,3997_merged_88762,,US 41 N @ MONTGOMERY AVE,
27.265373,merged_90841,-82.526938,,1110_merged_90681,,US 41 @ SOUTHWINDS DR,
27.29873,merged_90841,-82.508081,,296_merged_88772,,BEE RIDGE RD @ MURDOCK AV,
27.298807,merged_90840,-82.440476,,1976_merged_87035,,BEE RIDGE RD @ MAUNA LOA BLVD,0
27.359577,merged_90840,-82.505586,,1207_merged_87583,N LOCKWOOD RIDGE RD & DR MARTIN LUTHER KING JR WAY,LOCKWOOD RIDGE RD @ 27TH PW,0
27.352277,merged_90840,-82.535347,,3377_merged_88693,,17TH ST @ OSPREY AVE,0
27.338076,merged_90841,-82.590836,,1587_merged_89522,,GULF OF MEXICO DR @ CHANNEL LN,
27.099677,merged_90841,-82.385563,,2810_merged_90776,,E VENICE AV @ JACARANDA BV,
27.287618,merged_90841,-82.530586,,1120_merged_89261,,US 41 @ FIELD RD,
27.269733,merged_90840,-82.530422,,1113_merged_88589,S TAMIAMI TRL & MEADOWOOD ST,US 41 @ CONSTITUTION BV,0
27.354318,merged_90841,-82.504093,,3379_merged_90559,,MONICA PW @ RANDA BLVD,
27.334492,merged_90840,-82.53105,,3681_merged_87009,,US 301 @ ADAMS LANE,0
27.30279,merged_90840,-82.536302,,700_merged_88333,,SIESTA DR @ CAMINO REAL,0
27.055376,merged_90840,-82.394942,,2637_merged_87982,JACARANDA BLVD & WOODMERE PARK BLVD,JACARANDA BV @ WOODMERE PARK BV,0
27.251076,merged_90840,-82.497504,,141_merged_87223,,BENEVA RD @ PALMER RANCH PW,0
27.298907,merged_90841,-82.452419,,401_merged_89537,,BEE RIDGE RD @ CATTLEMEN RD,
27.079966,merged_90841,-82.432331,,3278_merged_89489,,BUS 41 @ GULF WIND MARINA,
27.27787,merged_90841,-82.456215,,1263_merged_89989,,GANTT AV @ COUNTRY WALK LN,
27.374607,merged_90841,-82.554323,,1519_merged_90649,,US 41 N @ 47TH ST,
27.280502,merged_90841,-82.564379,,3686_merged_89104,,OCEAN BLVD @ TREASURE BOAT WAY,
27.298636,merged_90840,-82.4379,,389_merged_86979,BEE RIDGE RD & SANTO AVE,BEE RIDGE RD @ SANTO AV,0
27.276854,merged_90840,-82.514197,,806_merged_87045,,SWIFT RD @ ASHTON RD,0
27.341069,merged_90841,-82.531069,,1252_merged_90154,,US 301 @ 6TH ST,
27.337778,merged_90841,-82.462522,,70_merged_89969,,FRUITVILLE RD @ HONORE AV,
27.236716,merged_90841,-82.492613,,3618_merged_90048,,SARASOTA SQUARE BLVD @ PALMER CLUB,
27.305958,merged_90841,-82.451591,,1403_merged_90279,,CATTLEMEN RD @ COUNTRYWOOD DR,
27.292536,merged_90841,-82.55883,,3178_merged_90781,,HIGEL AV @ CEDAR PARK,
27.128858,merged_90840,-82.453706,,825_merged_87262,N TAMIAMI TRL & AVENIDA BAHIA,US S41 @ AVENIDA LA PALMA,0
27.090318,merged_90840,-82.444226,,3271_merged_87395,700 S TAMIAMI TRL & GOLF DR,BUS 41 @ BON SECOURS HOSPITAL,0
27.33144,merged_90840,-82.446554,,3536_merged_87029,,SAWGRASS RD @ INTERSTATE BV,0
27.09878,merged_90840,-82.444449,,4141_merged_87625,,US 41 S @ MIAMI AVE W SOUTHBOUND,0
27.269036,merged_90841,-82.462779,,3723_merged_90069,,CLARK RD @ LIMESTONE LN,
27.320601,merged_90841,-82.572982,,3360_merged_90628,,JOHN RINGLING BV @ PLYMOUTH  HARBOR,
27.426522,merged_90841,-82.675096,,3981_merged_90676,,GULF OF MEXICO DR @ GENERAL HARRIS,
27.326752,merged_90840,-82.453592,,1394_merged_87100,PALMER BLVD & COLEMAN AVE,PALMER BV @ COLEMAN AV,0
27.33889,merged_90840,-82.538386,,344_merged_86664,,FRUITVILLE RD @ ORANGE AV,0
27.343236,merged_90840,-82.600078,,1583_merged_87425,,GULF OF MEXICO DR @ SPINNAKER LN,0
27.415701,merged_90840,-82.574054,,3998_merged_86668,,US 41 N @ MAGELLAN DR,0
27.101133,merged_90841,-82.454456,,2586_merged_90056,,BARCELONA AV @ MADRID AV,
27.363355,merged_90841,-82.534614,,2115_merged_89917,,OSPREY AV @ 31ST ST,
27.269251,merged_90841,-82.465682,,3708_merged_90369,,CLARK RD @ MEAD,
27.296662,merged_90840,-82.514246,,795_merged_87281,SWIFT RD & HOMASASSA RD,SWIFT RD @ FOREST LN,0
27.273923,merged_90840,-82.514081,,3592_merged_87743,,SWIFT RD @ MANOR CARE,0
27.420886,merged_90840,-82.575616,,4104_merged_88235,,US 41 N @ BURGER KING MANATEE,0
27.395948,merged_90841,-82.546707,,3652_merged_89463,,15TH ST E @ GYROCAM,
27.360948,merged_90841,-82.619129,,3993_merged_88833,,GULF OF MEXICO DR @ BAY ISLES BEACH,
27.367175,merged_90841,-82.550991,,3558_merged_90242,,MYRTLE ST @ ROYAL PALM,
26.962004,merged_90840,-82.351004,,3871_merged_87321,,DEARBORN ST @ BROADWAY RD,0
27.299311,merged_90840,-82.514251,,793_merged_87282,S TUTTLE AVE & HOMASASSA RD,TUTTLE AV @ BEE RIDGE RD,0
27.067643,merged_90840,-82.242832,,2962_merged_88028,,BISCAYNE DR @ DULCE AV,0
27.250192,merged_90841,-82.513936,,938_merged_89345,,US 41 @ CASS ST,
27.33332,merged_90840,-82.526263,,3566_merged_88317,,SCHOOL AVE @ SHOPPING LN,0
27.284533,merged_90841,-82.524653,,1438_merged_90468,,PROCTOR RD @ RIVERWOOD AV,
27.073964,merged_90841,-82.417145,,2934_merged_90599,,SHAMROCK BV @ BAMBOO DR,
27.331262,merged_90840,-82.441293,,3291_merged_87687,,APEX RD @ E SAWGRASS RD,0
27.323174,merged_90841,-82.457347,,15_merged_89421,,BAHIA VISTA ST @ ALBRITTON AV,
27.355603,merged_90841,-82.547686,,1478_merged_89828,,US 41 N @ SYLVAN DR,
27.454111,merged_90840,-82.575294,,4023_merged_86659,,14TH ST W @ 49TH AVE DR W,0
27.33747,merged_90840,-82.49696,,3485_merged_87504,,TOWN & COUNTY & FRUITVILLE & BENEVA,0
27.278733,merged_90841,-82.514069,,3367_merged_90627,,SWIFT RD @ GAFTON ST,
27.108469,merged_90841,-82.441425,,2072_merged_90736,,US 41 BY @ RR CROSSING,
27.334452,merged_90841,-82.445538,,3323_merged_89150,,INTERSTATE BV @ INTERSTATE CT,
27.301822,merged_90841,-82.555803,,501_merged_89531,,SIESTA DR @ WHITE LN,
27.269153,merged_90841,-82.489572,,1447_merged_89683,,CLARK RD @ SAWYER RD,
27.366022,merged_90841,-82.534981,,3630_merged_90367,,35TH ST @ N OSPREY AVE,
27.338883,merged_90840,-82.4066,,3300_merged_87277,SARASOTA CENTER BLVD & JACOBS LN,SARASOTA CENTER BV @ FRUITVILLE RD,0
27.048326,merged_90841,-82.426687,,2785_merged_90726,,SHAMROCK DR @ HUDSON RD,
27.447831,merged_90841,-82.582002,,4087_merged_89564,,53RD AVE W @ 20TH ST W MANATEE,
27.088912,merged_90841,-82.443459,,3281_merged_89931,,BUS 41 @ SAN MARCO DR,
27.047035,merged_90841,-82.26162,,2731_merged_89111,,TAMIAMI TRL @ ORTIZ BV,
26.95389,merged_90840,-82.337036,,3876_merged_87324,,PINE ST @ MORNING SIDE DR,0
27.046681,merged_90840,-82.2614,,2573_merged_87798,S TAMIAMI TRL & ORTIZ BLVD,TAMIAMI TRL @ ORTIZ BV,0
27.338048,merged_90841,-82.542697,,3664_merged_89879,,2ND ST @ CENTRAL AVENUE,
27.381807,merged_90841,-82.522075,,1298_merged_90818,,DESOTO RD @ SHADE N AV,
27.299285,merged_90840,-82.514104,,859_merged_87695,,SWIFT RD @ BEE RIDGE RD,0
27.100136,merged_90840,-82.451628,,3247_merged_87257,,VENICE AV @ AV DES PARQUES S,0
27.346387,merged_90841,-82.530862,,3665_merged_89878,,US 301 @ PRINCETON STREET,
27.05907,merged_90840,-82.24189,,3458_merged_87693,,ELYTON DR @ AVANTI CIR,0
27.35778,merged_90841,-82.505764,,1232_merged_89288,,LOCKWOOD RIDGE RD @ LOCKWOOD MEAD,
27.03608,merged_90841,-82.398021,,2871_merged_89004,,ENGLEWOOD RD @ RUTGERS RD,
27.049892,merged_90840,-82.34254,,3816,,US 41 S @ CORRADINO BLVD,0
27.298733,merged_90841,-82.505991,,297_merged_88773,,BEE RIDGE RD @ LOCKWOOD RIDGE RD S,
27.083496,merged_90840,-82.436843,,2561_merged_87957,926 US 41 BUSINESS & AVENIDA DEL CIRCO,BUS 41 @ AVENIDA DEL CIRCO,0
27.256851,merged_90840,-82.527515,,729_merged_88515,STICKNEY POINT RD & ELMWOOD AVE,STICKNEY POINT RD @ ELMWOOD AV,0
27.366251,merged_90841,-82.549823,,3551_merged_90239,,COLLETON DR @ CAROLINA AVE,
27.322853,merged_90841,-82.497259,,615_merged_89819,,BAHIA VISTA ST @ BENEVA RD,
27.070875,merged_90840,-82.209087,,2955_merged_87562,,PRICE W BV @ SUMTER BV,0
27.491831,merged_90841,-82.575183,,4045_merged_89869,,14TH ST W @ MLK,
27.322865,merged_90840,-82.494888,,581_merged_88354,,BAHIA VISTA ST @ GRAND BV,0
27.321134,merged_90840,-82.578863,,2443_merged_86701,,BLVD OF PRES @ ADAMS DR,0
27.337984,merged_90841,-82.465055,,4136_merged_89861,,FRUITVILLE RD @ RICHARDSON WAY WB,
27.298808,merged_90840,-82.480712,,437_merged_87201,,BEE RIDGE RD @ MCINTOSH RD,0
27.347729,merged_90841,-82.463997,,1382_merged_89052,,HONORE AV @ GEORGETOWN PL,
27.337447,merged_90841,-82.484612,,3288_merged_89926,,FRUITVILLE RD @ DADE AV,
27.096364,merged_90841,-82.44553,,3895_merged_90339,,NOKOMIS AVE @ MILAN AVE (LIBRARY),
27.380838,merged_90841,-82.49331,,1362_merged_90832,,DESOTO RD @ MINK RD,
27.283215,merged_90841,-82.456371,,1413_merged_90147,,GANTT AV @ PROCTOR RD,
27.434874,merged_90840,-82.583972,,4095_merged_87608,,60TH AVE W @ GARDEN MANATEE,0
27.049928,merged_90840,-82.396824,,2797_merged_87293,4103 S TAMIAMI TRL & ACCESS,US 41 S @ JACARANDA BV,0
27.328434,merged_90841,-82.535481,,928_merged_89373,,US 41 @ OSPREY AV,
27.298866,merged_90840,-82.501088,,446_merged_88201,BEE RIDGE RD & BELL AVE,BEE RIDGE RD @ BELL AV,0
27.087876,merged_90840,-82.44429,,3910_merged_87483,,THE RIALTO @ GOODWILL VENICE,0
27.376199,merged_90840,-82.546898,,378_merged_86845,,OLD BRADENTON RD @ 48TH ST,0
27.314606,merged_90840,-82.529696,,1137_merged_87289,,US 41 @ DATURA ST,0
27.32573,merged_90840,-82.450097,,4140_merged_87626,,PACKINGHOUSE RD @ PALMER BLVD SB,0
27.254942,merged_90840,-82.536514,,732_merged_88542,,MIDNIGHT PASS RD @ MIDNIGHT COVE II,0
27.352403,merged_90840,-82.510179,,187_merged_87821,17TH ST & CHRYSLER AVE,17TH ST @ CHRYSLER N AV,0
27.304274,merged_90841,-82.533656,,868_merged_89934,,OSPREY AV @ MAGNOLIA ST,
27.377359,merged_90841,-82.463692,,3729_merged_90061,,HONORE AV @ TRAVINI,
27.314754,merged_90841,-82.533756,,782_merged_89509,,OSPREY AV @ DATURA ST,
27.337545,merged_90840,-82.486231,,751_merged_87554,,FRUITVILLE RD @ MIMOSA DR,0
27.389131,merged_90841,-82.538526,,3649_merged_89599,,UNIVERSITY PKWY @ 7-11,
27.352377,merged_90840,-82.503366,,184_merged_87822,,17TH ST @ LOCKWOOD RIDGE RD S,0
27.238044,merged_90840,-82.49748,,1741_merged_88709,BENEVA RD & LAKE POINTE BLVD,BENEVA RD @ TIMBERWOOD CIR,0
27.433404,merged_90841,-82.575515,,4099_merged_89703,,US 41 N @ BAYSHORE GARDEN SHOPPING,
27.100828,merged_90840,-82.449915,,3917_merged_87477,,HARBOR DR @ TAMPA AVE,0
27.380987,merged_90841,-82.463924,,1372_merged_88906,,HONORE AV @ DESOTO RD,
27.363107,merged_90840,-82.505595,,1230_merged_87194,,LOCKWOOD RIDGE RD @ GOCIO RD,0
27.381679,merged_90840,-82.509725,,1295_merged_88616,DESOTO RD & TRAYLOR AVE,DESOTO RD @ TRAYLOR AV,0
27.33697,merged_90841,-82.497401,,183_merged_89910,,BENEVA RD @ FRUITVILLE RD,
27.025928,merged_90841,-82.396596,,2876_merged_89007,,ENGLEWOOD RD @ ADAMS RD,
27.272634,merged_90840,-82.514075,,1745_merged_88707,SWIFT RD & CONSTITUTION BLVD,SWIFT RD @ SWIFTON RD,0
27.322755,merged_90841,-82.522029,,677_merged_90140,,BAHIA VISTA ST @ SHADE N AV,
27.302822,merged_90840,-82.533378,,3176_merged_88690,SIESTA DR & HONEYSUCKLE DR,SIESTA DR @ OSPREY AV,0
27.291412,merged_90840,-82.497554,,166_merged_86999,,BENEVA RD @ WILKINSON RD,0
27.056298,merged_90840,-82.239262,,3838_merged_86831,,PAN AMERICAN BLVD @ KAPPA PL,0
27.354749,merged_90841,-82.538478,,520_merged_89275,,ORANGE AV @ 20TH ST,
26.949082,merged_90841,-82.329412,,3881_merged_90494,,MEDICAL BLVD @ ABERCROMBIE AVE,
26.958289,merged_90841,-82.35299,,2717_merged_89326,,INDIANA AV @ COWLES ST,
27.350261,merged_90841,-82.547011,,1481_merged_89364,,US 41 N @ 14TH ST,
27.284185,merged_90841,-82.515023,,3715_merged_90532,,PROCTOR RD @ WOODGATE LN,
27.359661,merged_90841,-82.530022,,535_merged_89182,,MLK @ US 301,
27.30742,merged_90841,-82.571574,,3236_merged_88997,,BEN FRANKLIN DR @ TAFT S,
27.32305,merged_90841,-82.568486,,2163_merged_89766,,JOHN RINGLING BV @ YACHT CLUB,
27.32285,merged_90840,-82.49947,,403_merged_87961,,BAHIA VISTA ST @ HINES AV,0
27.044091,merged_90841,-82.416416,,2695_merged_88986,,S VENICE BV @ ZENITH RD,
27.36984,merged_90841,-82.625751,,3991_merged_88768,,BAY ISLES RD @ POST OFFICE,
27.396342,merged_90841,-82.646029,,1569_merged_90817,,GULF OF MEXICO DR @ EXETER DR,
27.046671,merged_90840,-82.412331,,2692_merged_86896,510 S VENICE BLVD & TARPON RD,S VENICE BV @ POMPANO RD,0
27.434879,merged_90840,-82.581879,,4096_merged_87607,,60TH AVE W @ HOPKINS DR MANATEE,0
27.354125,merged_90841,-82.464055,,1380_merged_90466,,HONORE AV @ WOOD HOLLOW DR,
27.326916,merged_90841,-82.453391,,1456_merged_89551,,PALMER BV @ COLEMAN AV,
27.296356,merged_90841,-82.427389,,3402_merged_89320,,BERKSHIRE DR @ COLERIDGE PL,
27.335052,merged_90841,-82.5386,,76_merged_89965,,ORANGE AV @ RINGLING BV,
27.295068,merged_90840,-82.530459,,1124_merged_87171,S TAMIAMI TRL & GLENGARY ST,US 41 @ GLENGARY ST,0
27.302497,merged_90840,-82.569684,,3230_merged_86902,,BEN FRANKLIN @ KEY TOWERS SOUTH,0
27.272634,merged_90841,-82.514075,,1745_merged_90800,,SWIFT RD @ SWIFTON RD,
27.328021,merged_90841,-82.443482,,3329_merged_89155,,APEX RD @ TOWER LN,
27.12274,merged_90841,-82.453459,,1092_merged_90138,,US S41 @ PALMETTO RD,
27.047664,merged_90840,-82.425345,,2784_merged_88634,4161 SHAMROCK DR & EVEREST RD,SHAMROCK DR @ FUNDY RD,0
27.099031,merged_90841,-82.44884,,3916_merged_89571,,MIAMI AVE @ HARBOR DR,
27.097935,merged_90841,-82.445521,,3894_merged_90338,,NOKOMIS AVE @ PENSACOLA RD SUNTRUST,
27.489065,merged_90840,-82.575237,,4044_merged_87775,,14TH ST W @ 12TH W AVE,0
27.099031,merged_90840,-82.44884,,3916_merged_87478,,MIAMI AVE @ HARBOR DR,0
27.298833,merged_90840,-82.490789,,442_merged_88197,BEE RIDGE RD & STARDUST PL,BEE RIDGE RD @ TWILIGHT PL,0
27.155742,merged_90840,-82.469722,,819_merged_87143,N TAMIAMI TRL & LYCHEE RD,US S41 @ LYCHEE RD,0
27.235004,merged_90840,-82.49753,,3775_merged_86692,,BENEVA RD @ BANK OF AMERICA,0
27.403375,merged_90840,-82.546709,,1164_merged_88712,15TH ST E BV BRADENTON / 301 B & TALEVAST RD BRADENTON,15TH ST E BV BRADENTON / US 301 BV,0
27.073964,merged_90840,-82.417145,,2934_merged_88506,328 SHAMROCK BLVD & BAMBOO DR,SHAMROCK BV @ BAMBOO DR,0
27.314401,merged_90841,-82.513915,,664_merged_89992,,TUTTLE AV @ BENTLEY ST,
27.298676,merged_90840,-82.49318,,3398_merged_86743,BEE RIDGE RD & FOREST LAKES DR,BEE RIDGE RD @ 3800 BLOCK,0
27.470047,merged_90841,-82.575171,,4028_merged_88755,,14TH ST W @ 35TH AVE W,
27.365674,merged_90841,-82.524218,,541_merged_89039,,KING BV @ BANNEKER WY,
27.326253,merged_90840,-82.525859,,3571_merged_88488,,SCHOOL AVE @ HATTON ST,0
27.322841,merged_90841,-82.506174,,572_merged_90610,,BAHIA VISTA ST @ SARALAKE BV,
27.015505,merged_90841,-82.385817,,2879_merged_89010,,ENGLEWOOD RD @ DONOVAN RD,
27.297283,merged_90841,-82.530688,,3950_merged_90165,,US 41 @ HANSEN ST,
27.063622,merged_90840,-82.417345,,2792_merged_88472,,US 41 S @ SEMINOLE DR,0
27.231393,merged_90840,-82.489182,,3616_merged_87953,,POTTER PARK DR @ VINTAGE GRAND APTS,0
27.482054,merged_90840,-82.57528,,4041_merged_87779,,14TH ST W @ 19TH W AVE,0
27.34463,merged_90841,-82.601549,,1540_merged_89034,,GULF OF MEXICO DR @ COUNTRY CLUB SO,
27.063721,merged_90841,-82.393862,,2635_merged_90073,,JACARANDA BV @ COVE POINT DR,
27.35968,merged_90841,-82.53529,,3632_merged_90366,,MLK @ CHURCH AVE,
27.23672,merged_90841,-82.48952,,1086_merged_90263,,SARASOTA SQ BV @ POTTER PARK  D,
27.352256,merged_90841,-82.525615,,2995_merged_89189,,17TH ST @ MANGO AV,
26.965629,merged_90841,-82.364859,,2986_merged_89271,,OLD ENGLEWOOD RD @ WENTWORTH ST,
27.041855,merged_90841,-82.300664,,2777_merged_89616,,US 41 S @ RIVER RD NS,
27.353781,merged_90840,-82.547089,,1479_merged_87736,N TAMIAMI TRL & 18TH ST,US 41 N @ 18TH ST,0
27.298907,merged_90840,-82.452419,,401_merged_87444,,BEE RIDGE RD @ CATTLEMEN RD,0
27.327723,merged_90840,-82.525851,,3570_merged_88489,,SCHOOL AVE @ BAY ST,0
27.359811,merged_90841,-82.513731,,1005_merged_89393,,MLK @ TUTTLE AVE,
27.062179,merged_90841,-82.416552,,2842_merged_89146,,US 41 S @ SEMINOLE DR,
27.058833,merged_90840,-82.24052,,3839_merged_86832,,ELYTON DR @ ERIE CT,0
27.350238,merged_90840,-82.544732,,482_merged_87616,,COCOANUT AV @ 14TH ST,0
27.385214,merged_90840,-82.505728,,1221_merged_86808,N LOCKWOOD RIDGE RD & 59TH ST,LOCKWOOD RIDGE RD @ 59TH ST,0
27.032665,merged_90840,-82.39802,,2873_merged_86909,,ENGLEWOOD RD @ OBERLIN RD,0
27.048143,merged_90841,-82.281444,,2651_merged_90391,,TAMIAMI TRL @ RIVERWALK DR,
