route_id,service_id,trip_id,trip_headsign,block_id,shape_id,Direction
2,Su,604360,South to Downtown,232202,23848,SOUTH
2,Su,604361,South to Downtown,232207,23848,SOUTH
2,Su,604362,South to Downtown,232204,23848,SOUTH
2,Su,604363,South to Downtown,232201,23848,SOUTH
2,Su,604364,South to Downtown,232206,23848,SOUTH
2,Su,604365,South to Downtown,232209,23848,SOUTH
2,Su,604366,South to Downtown,232207,23848,SOUTH
2,Su,604367,South to Downtown,232205,23848,SOUTH
2,Su,604368,South to Downtown,232201,23848,SOUTH
2,Su,604369,South to Downtown,232203,23848,SOUTH
2,Su,604370,South to Downtown,232209,23848,SOUTH
2,Su,604371,South to Downtown,232208,23848,SOUTH
2,Su,604372,South to Downtown,232205,23848,SOUTH
2,Su,604373,South to Downtown,232202,23848,SOUTH
2,Su,604374,South to Downtown,232203,23848,SOUTH
2,Su,604375,South to Downtown,232204,23848,SOUTH
2,Su,604376,South to Downtown,232208,23848,SOUTH
2,Su,604377,South to Downtown,232206,23848,SOUTH
2,Su,604378,South to Downtown,232202,23848,SOUTH
2,Su,604379,South to Downtown,232207,23848,SOUTH
2,Su,604380,South to Downtown,232201,23848,SOUTH
2,Su,604381,South to Downtown,232209,23848,SOUTH
2,Su2,584844,NORTH to University Area TC,230891,23286,NORTH
2,Su2,584845,NORTH to University Area TC,230893,23286,NORTH
2,Su2,584846,NORTH to University Area TC,230896,23286,NORTH
2,Su2,584847,NORTH to University Area TC,230897,23286,NORTH
2,Su2,584848,NORTH to University Area TC,230895,23286,NORTH
2,Su2,584849,NORTH to University Area TC,230892,23286,NORTH
2,Su2,584850,NORTH to University Area TC,230896,23286,NORTH
2,Su2,584851,NORTH to University Area TC,230890,23286,NORTH
2,Su2,584852,NORTH to University Area TC,230898,23286,NORTH
2,Su2,584853,NORTH to University Area TC,230891,23286,NORTH
2,Su2,584854,NORTH to University Area TC,230893,23286,NORTH
2,Su2,584855,NORTH to University Area TC,230894,23286,NORTH
2,Su2,584856,NORTH to University Area TC,230897,23286,NORTH
2,Su2,584857,NORTH to University Area TC,230895,23286,NORTH
2,Su2,584858,NORTH to University Area TC,230892,23286,NORTH
2,Su2,584859,NORTH to University Area TC,230896,23286,NORTH
2,Su2,584860,NORTH to University Area TC,230890,23286,NORTH
2,Su2,584861,NORTH to University Area TC,230898,23286,NORTH
2,Su2,584862,NORTH to University Area TC,230891,23286,NORTH
2,Su2,584863,NORTH to University Area TC,230893,23286,NORTH
2,Su2,584864,NORTH to University Area TC,230894,23286,NORTH
2,Su2,584865,NORTH to University Area TC,230897,23286,NORTH
2,Su2,584866,NORTH to University Area TC,230895,23286,NORTH
2,Su2,584867,NORTH to University Area TC,230892,23286,NORTH
2,Su2,584868,NORTH to University Area TC,230896,23286,NORTH
2,Su2,584869,NORTH to University Area TC,230890,23286,NORTH
2,Su2,584870,NORTH to University Area TC,230898,23286,NORTH
2,Su2,584871,NORTH to University Area TC,230891,23286,NORTH
2,Su2,584872,NORTH to University Area TC,230894,23286,NORTH
2,Su2,584873,NORTH to University Area TC,230895,23286,NORTH
2,Su2,584874,NORTH to University Area TC,230890,23286,NORTH
2,Su2,584875,SOUTH to Marion TC,230890,23287,SOUTH
2,Su2,584876,SOUTH to Marion TC,230895,23287,SOUTH
2,Su2,584877,SOUTH to Marion TC,230893,23287,SOUTH
2,Su2,584878,SOUTH to Marion TC,230896,23287,SOUTH
2,Su2,584879,SOUTH to Marion TC,230897,23287,SOUTH
2,Su2,584880,SOUTH to Marion TC,230898,23287,SOUTH
2,Su2,584881,SOUTH to Marion TC,230892,23287,SOUTH
2,Su2,584882,SOUTH to Marion TC,230893,23287,SOUTH
2,Su2,584883,SOUTH to Marion TC,230890,23287,SOUTH
2,Su2,584884,SOUTH to Marion TC,230897,23287,SOUTH
2,Su2,584885,SOUTH to Marion TC,230891,23287,SOUTH
2,Su2,584886,SOUTH to Marion TC,230892,23287,SOUTH
2,Su2,584887,SOUTH to Marion TC,230894,23287,SOUTH
2,Su2,584888,SOUTH to Marion TC,230890,23287,SOUTH
2,Su2,584889,SOUTH to Marion TC,230895,23287,SOUTH
2,Su2,584890,SOUTH to Marion TC,230891,23287,SOUTH
2,Su2,584891,SOUTH to Marion TC,230896,23287,SOUTH
2,Su2,584892,SOUTH to Marion TC,230894,23287,SOUTH
2,Su2,584893,SOUTH to Marion TC,230898,23287,SOUTH
2,Su2,584894,SOUTH to Marion TC,230895,23287,SOUTH
2,Su2,584895,SOUTH to Marion TC,230893,23287,SOUTH
2,Su2,584896,SOUTH to Marion TC,230896,23287,SOUTH
2,Su2,584897,SOUTH to Marion TC,230897,23287,SOUTH
2,Su2,584898,SOUTH to Marion TC,230898,23287,SOUTH
2,Su2,584899,SOUTH to Marion TC,230892,23287,SOUTH
2,Su2,584900,SOUTH to Marion TC,230893,23287,SOUTH
2,Su2,584901,SOUTH to Marion TC,230890,23287,SOUTH
2,Su2,584902,SOUTH to Marion TC,230891,23287,SOUTH
2,Su2,584903,SOUTH to Marion TC,230894,23287,SOUTH
2,We,604382,North to University Area TC,232210,23847,NORTH
2,We,604383,North to University Area TC,232211,23847,NORTH
2,We,604384,North to University Area TC,232212,23847,NORTH
2,We,604385,North to University Area TC,232213,23847,NORTH
2,We,604386,North to University Area TC,232214,23847,NORTH
2,We,604387,North to University Area TC,232215,23847,NORTH
2,We,604388,North to University Area TC,232210,23847,NORTH
2,We,604389,North to University Area TC,232216,23847,NORTH
2,We,604390,North to University Area TC,232213,23847,NORTH
2,We,604391,North to University Area TC,232210,23847,NORTH
2,We,604392,North to University Area TC,232213,23847,NORTH
2,We,604393,North to University Area TC,232210,23847,NORTH
2,We,604394,North to University Area TC,232213,23847,NORTH
2,We,604395,North to University Area TC,232217,23847,NORTH
2,We,604396,North to University Area TC,232212,23847,NORTH
2,We,604397,North to University Area TC,232216,23847,NORTH
2,We,604398,North to University Area TC,232215,23847,NORTH
2,We,604399,North to University Area TC,232213,23847,NORTH
2,We,604400,North to University Area TC,232210,23847,NORTH
2,We,604401,North to University Area TC,232218,23847,NORTH
2,We,604402,North to University Area TC,232217,23847,NORTH
2,We,604403,North to University Area TC,232210,23847,NORTH
2,We,604404,North to University Area TC,232210,23847,NORTH
2,We,604405,North to University Area TC,232214,23847,NORTH
2,We,604406,North to University Area TC,232217,23847,NORTH
2,We,604407,North to University Area TC,232211,23847,NORTH
2,We,604408,North to University Area TC,232212,23847,NORTH
2,We,604409,North to University Area TC,232214,23847,NORTH
2,We,604410,North to University Area TC,232219,23847,NORTH
2,We,604411,North to University Area TC,232211,23847,NORTH
2,We,604412,North to University Area TC,232212,23847,NORTH
2,We,604413,North to University Area TC,232218,23847,NORTH
2,We,604414,North to University Area TC,232214,23847,NORTH
2,We,604415,North to University Area TC,232219,23847,NORTH
2,We,604416,North to University Area TC,232211,23847,NORTH
2,We,604417,North to University Area TC,232213,23847,NORTH
2,We,604418,North to University Area TC,232214,23847,NORTH
2,We,604419,North to University Area TC,232210,23847,NORTH
2,We,604420,North to University Area TC,232211,23847,NORTH
2,We,604421,North to University Area TC,232213,23847,NORTH
2,We,604422,North to University Area TC,232214,23847,NORTH
2,We,604423,North to University Area TC,232210,23847,NORTH
2,We,604424,North to University Area TC,232211,23847,NORTH
2,We,604425,North to University Area TC,232213,23847,NORTH
2,We,604426,North to University Area TC,232214,23847,NORTH
2,We,604427,North to University Area TC,232210,23847,NORTH
2,We,604428,North to University Area TC,232211,23847,NORTH
2,We,604429,North to University Area TC,232213,23847,NORTH
2,We,604430,North to University Area TC,232215,23847,NORTH
2,We,604431,North to University Area TC,232217,23847,NORTH
2,We,604432,North to University Area TC,232217,23847,NORTH
2,We,604433,North to University Area TC,232212,23847,NORTH
2,We,604434,North to University Area TC,232217,23847,NORTH
2,We,604435,North to University Area TC,232212,23847,NORTH
2,We,604436,North to University Area TC,232217,23847,NORTH
2,We,604437,North to University Area TC,232212,23847,NORTH
2,We,604438,North to University Area TC,232211,23847,NORTH
2,We,604439,North to University Area TC,232216,23847,NORTH
2,We,604440,North to University Area TC,232215,23847,NORTH
2,We,604441,South to Downtown,232210,23848,SOUTH
2,We,604442,South to Downtown,232211,23848,SOUTH
2,We,604443,South to Downtown,232216,23848,SOUTH
2,We,604444,South to Downtown,232213,23848,SOUTH
2,We,604445,South to Downtown,232215,23848,SOUTH
2,We,604446,South to Downtown,232210,23848,SOUTH
2,We,604447,South to Downtown,232215,23848,SOUTH
2,We,604448,South to Downtown,232213,23848,SOUTH
2,We,604449,South to Downtown,232214,23848,SOUTH
2,We,604450,South to Downtown,232214,23848,SOUTH
2,We,604451,South to Downtown,232211,23848,SOUTH
2,We,604452,South to Downtown,232212,23848,SOUTH
2,We,604453,South to Downtown,232217,23848,SOUTH
2,We,604454,South to Downtown,232216,23848,SOUTH
2,We,604455,South to Downtown,232212,23848,SOUTH
2,We,604456,South to Downtown,232219,23848,SOUTH
2,We,604457,South to Downtown,232213,23848,SOUTH
2,We,604458,South to Downtown,232214,23848,SOUTH
2,We,604459,South to Downtown,232210,23848,SOUTH
2,We,604460,South to Downtown,232213,23848,SOUTH
2,We,604461,South to Downtown,232210,23848,SOUTH
2,We,604462,South to Downtown,232210,23848,SOUTH
2,We,604463,South to Downtown,232213,23848,SOUTH
2,We,604464,South to Downtown,232215,23848,SOUTH
2,We,604465,South to Downtown,232219,23848,SOUTH
2,We,604466,South to Downtown,232211,23848,SOUTH
2,We,604467,South to Downtown,232218,23848,SOUTH
2,We,604468,South to Downtown,232214,23848,SOUTH
2,We,604469,South to Downtown,232217,23848,SOUTH
2,We,604470,South to Downtown,232219,23848,SOUTH
2,We,604471,South to Downtown,232211,23848,SOUTH
2,We,604472,South to Downtown,232212,23848,SOUTH
2,We,604473,South to Downtown,232218,23848,SOUTH
2,We,604474,South to Downtown,232217,23848,SOUTH
2,We,604475,South to Downtown,232212,23848,SOUTH
2,We,604476,South to Downtown,232214,23848,SOUTH
2,We,604477,South to Downtown,232217,23848,SOUTH
2,We,604478,South to Downtown,232210,23848,SOUTH
2,We,604479,South to Downtown,232211,23848,SOUTH
2,We,604480,South to Downtown,232213,23848,SOUTH
2,We,604481,South to Downtown,232214,23848,SOUTH
2,We,604482,South to Downtown,232210,23848,SOUTH
2,We,604483,South to Downtown,232211,23848,SOUTH
2,We,604484,South to Downtown,232213,23848,SOUTH
2,We,604485,South to Downtown,232214,23848,SOUTH
2,We,604486,South to Downtown,232210,23848,SOUTH
2,We,604487,South to Downtown,232216,23848,SOUTH
2,We,604488,South to Downtown,232212,23848,SOUTH
2,We,604489,South to Downtown,232213,23848,SOUTH
2,We,604490,South to Downtown,232214,23848,SOUTH
2,We,604491,South to Downtown,232217,23848,SOUTH
2,We,604492,South to Downtown,232217,23848,SOUTH
2,We,604493,South to Downtown,232212,23848,SOUTH
2,We,604494,South to Downtown,232217,23848,SOUTH
2,We,604495,South to Downtown,232213,23848,SOUTH
2,We,604496,South to Downtown,232212,23848,SOUTH
2,We,604497,South to Downtown,232210,23848,SOUTH
2,We,604498,South to Downtown,232210,23848,SOUTH
2,We,604499,South to Downtown,232216,23848,SOUTH
2,We,604500,South to Downtown,232211,23848,SOUTH
2,We2,584904,NORTH to University Area TC,230822,23286,NORTH
2,We2,584905,NORTH to University Area TC,230817,23286,NORTH
2,We2,584906,NORTH to University Area TC,230819,23286,NORTH
2,We2,584907,NORTH to University Area TC,230823,23286,NORTH
2,We2,584908,NORTH to University Area TC,230816,23286,NORTH
2,We2,584909,NORTH to University Area TC,230825,23286,NORTH
2,We2,584910,NORTH to University Area TC,230822,23286,NORTH
2,We2,584911,NORTH to University Area TC,230824,23286,NORTH
2,We2,584912,NORTH to University Area TC,230823,23286,NORTH
2,We2,584913,NORTH to University Area TC,230822,23286,NORTH
2,We2,584914,NORTH to University Area TC,230823,23286,NORTH
2,We2,584915,NORTH to University Area TC,230822,23286,NORTH
2,We2,584916,NORTH to University Area TC,230823,23286,NORTH
2,We2,584917,NORTH to University Area TC,230818,23286,NORTH
2,We2,584918,NORTH to University Area TC,230819,23286,NORTH
2,We2,584919,NORTH to University Area TC,230824,23286,NORTH
2,We2,584920,NORTH to University Area TC,230825,23286,NORTH
2,We2,584921,NORTH to University Area TC,230823,23286,NORTH
2,We2,584922,NORTH to University Area TC,230822,23286,NORTH
2,We2,584923,NORTH to University Area TC,230821,23286,NORTH
2,We2,584924,NORTH to University Area TC,230818,23286,NORTH
2,We2,584925,NORTH to University Area TC,230822,23286,NORTH
2,We2,584926,NORTH to University Area TC,230822,23286,NORTH
2,We2,584927,NORTH to University Area TC,230816,23286,NORTH
2,We2,584928,NORTH to University Area TC,230818,23286,NORTH
2,We2,584929,NORTH to University Area TC,230817,23286,NORTH
2,We2,584930,NORTH to University Area TC,230819,23286,NORTH
2,We2,584931,NORTH to University Area TC,230816,23286,NORTH
2,We2,584932,NORTH to University Area TC,230820,23286,NORTH
2,We2,584933,NORTH to University Area TC,230817,23286,NORTH
2,We2,584934,NORTH to University Area TC,230819,23286,NORTH
2,We2,584935,NORTH to University Area TC,230821,23286,NORTH
2,We2,584936,NORTH to University Area TC,230816,23286,NORTH
2,We2,584937,NORTH to University Area TC,230820,23286,NORTH
2,We2,584938,NORTH to University Area TC,230817,23286,NORTH
2,We2,584939,NORTH to University Area TC,230823,23286,NORTH
2,We2,584940,NORTH to University Area TC,230816,23286,NORTH
2,We2,584941,NORTH to University Area TC,230822,23286,NORTH
2,We2,584942,NORTH to University Area TC,230817,23286,NORTH
2,We2,584943,NORTH to University Area TC,230823,23286,NORTH
2,We2,584944,NORTH to University Area TC,230816,23286,NORTH
2,We2,584945,NORTH to University Area TC,230822,23286,NORTH
2,We2,584946,NORTH to University Area TC,230817,23286,NORTH
2,We2,584947,NORTH to University Area TC,230823,23286,NORTH
2,We2,584948,NORTH to University Area TC,230816,23286,NORTH
2,We2,584949,NORTH to University Area TC,230822,23286,NORTH
2,We2,584950,NORTH to University Area TC,230817,23286,NORTH
2,We2,584951,NORTH to University Area TC,230823,23286,NORTH
2,We2,584952,NORTH to University Area TC,230825,23286,NORTH
2,We2,584953,NORTH to University Area TC,230818,23286,NORTH
2,We2,584954,NORTH to University Area TC,230818,23286,NORTH
2,We2,584955,NORTH to University Area TC,230819,23286,NORTH
2,We2,584956,NORTH to University Area TC,230818,23286,NORTH
2,We2,584957,NORTH to University Area TC,230819,23286,NORTH
2,We2,584958,NORTH to University Area TC,230818,23286,NORTH
2,We2,584959,NORTH to University Area TC,230819,23286,NORTH
2,We2,584960,NORTH to University Area TC,230817,23286,NORTH
2,We2,584961,NORTH to University Area TC,230824,23286,NORTH
2,We2,584962,NORTH to University Area TC,230825,23286,NORTH
2,We2,584963,SOUTH to Marion TC,230822,23287,SOUTH
2,We2,584964,SOUTH to Marion TC,230817,23287,SOUTH
2,We2,584965,SOUTH to Marion TC,230824,23287,SOUTH
2,We2,584966,SOUTH to Marion TC,230823,23287,SOUTH
2,We2,584967,SOUTH to Marion TC,230825,23287,SOUTH
2,We2,584968,SOUTH to Marion TC,230822,23287,SOUTH
2,We2,584970,SOUTH to Marion TC,230825,23287,SOUTH
2,We2,584971,SOUTH to Marion TC,230823,23287,SOUTH
2,We2,584972,SOUTH to Marion TC,230816,23287,SOUTH
2,We2,584973,SOUTH to Marion TC,230816,23287,SOUTH
2,We2,584975,SOUTH to Marion TC,230817,23287,SOUTH
2,We2,584976,SOUTH to Marion TC,230819,23287,SOUTH
2,We2,584977,SOUTH to Marion TC,230818,23287,SOUTH
2,We2,584978,SOUTH to Marion TC,230824,23287,SOUTH
2,We2,584979,SOUTH to Marion TC,230819,23287,SOUTH
2,We2,584980,SOUTH to Marion TC,230820,23287,SOUTH
2,We2,584981,SOUTH to Marion TC,230823,23287,SOUTH
2,We2,584982,SOUTH to Marion TC,230816,23287,SOUTH
2,We2,584983,SOUTH to Marion TC,230822,23287,SOUTH
2,We2,584984,SOUTH to Marion TC,230823,23287,SOUTH
2,We2,584985,SOUTH to Marion TC,230822,23287,SOUTH
2,We2,584986,SOUTH to Marion TC,230822,23287,SOUTH
2,We2,584987,SOUTH to Marion TC,230823,23287,SOUTH
2,We2,584988,SOUTH to Marion TC,230825,23287,SOUTH
2,We2,584989,SOUTH to Marion TC,230820,23287,SOUTH
2,We2,584990,SOUTH to Marion TC,230817,23287,SOUTH
2,We2,584991,SOUTH to Marion TC,230821,23287,SOUTH
2,We2,584992,SOUTH to Marion TC,230816,23287,SOUTH
2,We2,584993,SOUTH to Marion TC,230818,23287,SOUTH
2,We2,584994,SOUTH to Marion TC,230820,23287,SOUTH
2,We2,584995,SOUTH to Marion TC,230817,23287,SOUTH
2,We2,584996,SOUTH to Marion TC,230819,23287,SOUTH
2,We2,584997,SOUTH to Marion TC,230821,23287,SOUTH
2,We2,584998,SOUTH to Marion TC,230818,23287,SOUTH
2,We2,585000,SOUTH to Marion TC,230819,23287,SOUTH
2,We2,585001,SOUTH to Marion TC,230816,23287,SOUTH
2,We2,585002,SOUTH to Marion TC,230818,23287,SOUTH
2,We2,585003,SOUTH to Marion TC,230822,23287,SOUTH
2,We2,585004,SOUTH to Marion TC,230817,23287,SOUTH
2,We2,585005,SOUTH to Marion TC,230823,23287,SOUTH
2,We2,585006,SOUTH to Marion TC,230816,23287,SOUTH
2,We2,585007,SOUTH to Marion TC,230822,23287,SOUTH
2,We2,585008,SOUTH to Marion TC,230817,23287,SOUTH
2,We2,585009,SOUTH to Marion TC,230823,23287,SOUTH
2,We2,585010,SOUTH to Marion TC,230816,23287,SOUTH
2,We2,585011,SOUTH to Marion TC,230822,23287,SOUTH
2,We2,585012,SOUTH to Marion TC,230824,23287,SOUTH
2,We2,585013,SOUTH to Marion TC,230819,23287,SOUTH
2,We2,585014,SOUTH to Marion TC,230823,23287,SOUTH
2,We2,585015,SOUTH to Marion TC,230816,23287,SOUTH
2,We2,585016,SOUTH to Marion TC,230818,23287,SOUTH
2,We2,585017,SOUTH to Marion TC,230818,23287,SOUTH
2,We2,585018,SOUTH to Marion TC,230819,23287,SOUTH
2,We2,585019,SOUTH to Marion TC,230818,23287,SOUTH
2,We2,585020,SOUTH to Marion TC,230823,23287,SOUTH
2,We2,585022,SOUTH to Marion TC,230819,23287,SOUTH
2,We2,592913,SOUTH to Marion TC,230822,23287,SOUTH
2,We2,592914,SOUTH to Marion TC,230822,23287,SOUTH
2,We2,592915,SOUTH to Marion TC,230824,23287,SOUTH
2,We2,592916,SOUTH to Marion TC,230817,23287,SOUTH
20,We,605883,South to Downtown,232337,23879,SOUTH
20,We,605884,South to Downtown,232338,23879,SOUTH
20,We,605885,North to Lutz,232339,23880,NORTH
20,We,605886,North to Lutz,232340,23880,NORTH
20,We2,586400,SOUTH: Marion TC,229843,23318,SOUTH
20,We2,586401,SOUTH: Marion TC,229844,23318,SOUTH
20,We2,586402,NORTH to Lutz,229845,23319,NORTH
20,We2,586403,NORTH to Lutz,229846,23319,NORTH
200,We,607438,East to Downtown,232494,23951,EAST
200,We,607439,East to Downtown,232495,23951,EAST
200,We,607440,East to Downtown,232495,23951,EAST
200,We,607441,East to Downtown,232496,23951,EAST
200,We,607442,East to Downtown,232497,23951,EAST
200,We,607443,West to Drew St @ Eddie C. Moore Complex,232494,23952,WEST
200,We,607444,West to Drew St @ Eddie C. Moore Complex,232495,23952,WEST
200,We,607445,West to Drew St @ Eddie C. Moore Complex,232495,23952,WEST
200,We,607446,West to Drew St @ Eddie C. Moore Complex,232496,23952,WEST
200,We,607447,West to Drew St @ Eddie C. Moore Complex,232497,23952,WEST
200,We2,587988,EASTto Marion TC,229994,23392,EAST
200,We2,587989,EASTto Marion TC,229995,23392,EAST
200,We2,587990,EASTto Marion TC,229995,23392,EAST
200,We2,587991,EASTto Marion TC,229996,23392,EAST
200,We2,587992,EASTto Marion TC,229997,23392,EAST
200,We2,587993,WEST to Drew St @ Eddie C Moore Complex,229994,23393,WEST
200,We2,587994,WEST to Drew St @ Eddie C Moore Complex,229995,23393,WEST
200,We2,587995,WEST to Drew St @ Eddie C Moore Complex,229995,23393,WEST
200,We2,587996,WEST to Drew St @ Eddie C Moore Complex,229996,23393,WEST
200,We2,587997,WEST to Drew St @ Eddie C Moore Complex,229997,23393,WEST
22,We,605887,West to Downtown,232341,23881,WEST
22,We,605888,West to Downtown,232342,23881,WEST
22,We,605889,East to Brandon/Dover,232343,23882,EAST
22,We,605890,East to Brandon/Dover,232344,23882,EAST
22,We2,586404,WEST to Marion TC,229847,23320,WEST
22,We2,586405,WEST to Marion TC,229848,23320,WEST
22,We2,586406,EAST to Brandon/Dover,229849,23321,EAST
22,We2,586407,EAST to Brandon/Dover,229850,23321,EAST
23,We,605891,South to Downtown,232345,23883,SOUTH
23,We,605892,South to Downtown,232346,23883,SOUTH
23,We,605893,North to Temple Terrace,232347,23884,NORTH
23,We,605894,North to Temple Terrace,232348,23884,NORTH
23,We2,586408,SOUTH to Marion TC,229851,23322,SOUTH
23,We2,586409,SOUTH to Marion TC,229852,23322,SOUTH
23,We2,586410,NORTH to Temple Terrace,229853,23323,NORTH
23,We2,586411,NORTH to Temple Terrace,229854,23323,NORTH
24,We,605895,West to MacDill A.F.B.,232349,23885,WEST
24,We,605896,West to MacDill A.F.B.,232350,23885,WEST
24,We,605897,West to MacDill A.F.B.,232351,23885,WEST
24,We,605898,West to MacDill A.F.B.,232352,23885,WEST
24,We,605899,West to MacDill A.F.B.,232353,23885,WEST
24,We,605900,East to FishHawk/Riverview,232354,23886,EAST
24,We,605901,East to FishHawk/Riverview,232355,23886,EAST
24,We,605902,East to FishHawk/Riverview,232356,23886,EAST
24,We,605903,East to FishHawk/Riverview,232357,23886,EAST
24,We,605904,East to FishHawk/Riverview,232343,23886,EAST
24,We,605905,East to FishHawk/Riverview,232358,23886,EAST
24,We2,586412,WEST to MacDill AFB,229855,23324,WEST
24,We2,586413,WEST to MacDill AFB,229856,23324,WEST
24,We2,586414,WEST to MacDill AFB,229857,23324,WEST
24,We2,586415,WEST to MacDill AFB,229858,23324,WEST
24,We2,586416,WEST to MacDill AFB,229859,23324,WEST
24,We2,586417,EAST to FishHawk/Riverview,229860,23325,EAST
24,We2,586418,EAST to FishHawk/Riverview,229861,23325,EAST
24,We2,586419,EAST to FishHawk/Riverview,229862,23325,EAST
24,We2,586420,EAST to FishHawk/Riverview,229863,23325,EAST
24,We2,586421,EAST to FishHawk/Riverview,229849,23325,EAST
24,We2,586422,EAST to FishHawk/Riverview,229864,23325,EAST
25,We,605906,West to MacDill A.F.B.,232359,23887,WEST
25,We,605907,West to MacDill A.F.B.,232360,23887,WEST
25,We,605908,West to MacDill A.F.B.,232361,23887,WEST
25,We,605909,West to MacDill A.F.B.,232362,23887,WEST
25,We,605910,West to MacDill A.F.B.,232363,23887,WEST
25,We,605911,West to MacDill A.F.B.,232364,23887,WEST
25,We,605912,East to South Brandon,232365,23888,EAST
25,We,605913,East to South Brandon,232366,23888,EAST
25,We,605914,East to South Brandon,232367,23888,EAST
25,We,605915,East to South Brandon,232368,23888,EAST
25,We,605916,East to South Brandon,232369,23888,EAST
25,We,605917,East to South Brandon,232370,23888,EAST
25,We,605918,East to South Brandon,232371,23888,EAST
25,We2,586423,WEST to MacDill AFB,229865,23326,WEST
25,We2,586424,WEST to MacDill AFB,229866,23326,WEST
25,We2,586425,WEST to MacDill AFB,229867,23326,WEST
25,We2,586426,WEST to MacDill AFB,229868,23326,WEST
25,We2,586427,WEST to MacDill AFB,229869,23326,WEST
25,We2,586428,WEST to MacDill AFB,229870,23326,WEST
25,We2,586429,EAST to South Brandon,229871,23327,EAST
25,We2,586430,EAST to South Brandon,229872,23327,EAST
25,We2,586431,EAST to South Brandon,229873,23327,EAST
25,We2,586432,EAST to South Brandon,229874,23327,EAST
25,We2,586433,EAST to South Brandon,229875,23327,EAST
25,We2,586434,EAST to South Brandon,229876,23327,EAST
25,We2,586435,EAST to South Brandon,229877,23327,EAST
27,We,605919,West to Downtown,232372,23889,WEST
27,We,605920,West to Downtown,232373,23889,WEST
27,We,605921,West to Downtown,232374,23889,WEST
27,We,605922,East to FishHawk/South Brandon,232375,23890,EAST
27,We,605923,East to FishHawk/South Brandon,232376,23890,EAST
27,We2,586436,WEST to Marion TC,229878,23328,WEST
27,We2,586437,WEST to Marion TC,229879,23328,WEST
27,We2,586438,WEST to Marion TC,229880,23328,WEST
27,We2,586439,EAST to FishHawk/South Brandon,229881,23329,EAST
27,We2,586440,EAST to FishHawk/South Brandon,229882,23329,EAST
28,We,605924,West to Downtown,232377,23891,WEST
28,We,605925,West to Downtown,232378,23891,WEST
28,We,605926,East to East County,232379,23892,EAST
28,We,605927,East to East County,232380,23892,EAST
28,We2,586441,WEST to Marion TC,229883,23330,WEST
28,We2,586442,WEST to Marion TC,229884,23330,WEST
28,We2,586443,EAST to East County,229885,23331,EAST
28,We2,586444,EAST to East County,229886,23331,EAST
30,Sa,605928,East to TIA/ Downtown,232381,23893,EAST
30,Sa,605929,East to TIA/ Downtown,232382,23893,EAST
30,Sa,605930,East to TIA/ Downtown,232383,23893,EAST
30,Sa,605931,East to TIA/ Downtown,232381,23893,EAST
30,Sa,605932,East to TIA/ Downtown,232382,23893,EAST
30,Sa,605933,East to TIA/ Downtown,232383,23893,EAST
30,Sa,605934,East to TIA/ Downtown,232381,23893,EAST
30,Sa,605935,East to TIA/ Downtown,232382,23893,EAST
30,Sa,605936,East to TIA/ Downtown,232383,23893,EAST
30,Sa,605937,East to TIA/ Downtown,232381,23893,EAST
30,Sa,605938,East to TIA/ Downtown,232382,23893,EAST
30,Sa,605939,East to TIA/ Downtown,232383,23893,EAST
30,Sa,605940,East to TIA/ Downtown,232381,23893,EAST
30,Sa,605941,East to TIA/ Downtown,232382,23893,EAST
30,Sa,605942,East to TIA/ Downtown,232383,23893,EAST
30,Sa,605943,East to TIA/ Downtown,232381,23893,EAST
30,Sa,605944,East to TIA/ Downtown,232384,23893,EAST
30,Sa,605945,East to TIA/ Downtown,232385,23893,EAST
30,Sa,605946,East to TIA/ Downtown,232386,23893,EAST
30,Sa,605947,East to TIA/ Downtown,232384,23893,EAST
30,Sa,605948,East to TIA/ Downtown,232385,23893,EAST
30,Sa,605949,East to TIA/ Downtown,232386,23893,EAST
30,Sa,605950,East to TIA/ Downtown,232384,23893,EAST
30,Sa,605951,East to TIA/ Downtown,232385,23893,EAST
30,Sa,605952,East to TIA/ Downtown,232386,23893,EAST
30,Sa,605953,East to TIA/ Downtown,232384,23893,EAST
30,Sa,605954,East to TIA/ Downtown,232385,23893,EAST
30,Sa,605955,East to TIA/ Downtown,232386,23893,EAST
30,Sa,605956,East to TIA/ Downtown,232384,23893,EAST
30,Sa,605957,East to TIA/ Downtown,232385,23893,EAST
30,Sa,605958,East to TIA/ Downtown,232386,23893,EAST
30,Sa,605959,West to TIA/Northwest TC,232382,23895,WEST
30,Sa,605960,West to TIA/Northwest TC,232383,23895,WEST
30,Sa,605961,West to TIA/Northwest TC,232381,23895,WEST
30,Sa,605962,West to TIA/Northwest TC,232382,23895,WEST
30,Sa,605963,West to TIA/Northwest TC,232383,23895,WEST
30,Sa,605964,West to TIA/Northwest TC,232381,23895,WEST
30,Sa,605965,West to TIA/Northwest TC,232382,23895,WEST
30,Sa,605966,West to TIA/Northwest TC,232383,23895,WEST
30,Sa,605967,West to TIA/Northwest TC,232381,23895,WEST
30,Sa,605968,West to TIA/Northwest TC,232382,23895,WEST
30,Sa,605969,West to TIA/Northwest TC,232383,23895,WEST
30,Sa,605970,West to TIA/Northwest TC,232381,23895,WEST
30,Sa,605971,West to TIA/Northwest TC,232382,23895,WEST
30,Sa,605972,West to TIA/Northwest TC,232383,23895,WEST
30,Sa,605973,West to TIA/Northwest TC,232381,23895,WEST
