stop_id,stop_name,stop_lat,stop_lon
5049,NW 107 AV@NW 7 ST,25.775018,-80.369668
5061,NW 132 AV@NW 2 ST,25.768674,-80.409021
5060,NW 132 AV@NW 6 ST,25.771973,-80.409093
6498,NW 183 ST@NW 19 AV,25.941289,-80.233157
6497,NW 183 ST@NW 20 AV,25.941222,-80.235112
6496,NW 183 ST@NW 22 AV,25.941141,-80.236982
9319,COLLINS AV@88 ST,25.873455,-80.121301
9322,COLLINS AV@92 ST,25.879699,-80.121948
9323,COLLINS AV@93 ST,25.881703,-80.12213
9320,COLLINS AV@90 ST,25.87602,-80.121519
9321,COLLINS AV@# 9011,25.877072,-80.121659
9326,HARDING AV@94 ST,25.883738,-80.12347
9327,HARDING AV@93 ST,25.88142,-80.123238
9324,COLLINS AV@94 ST,25.883307,-80.122284
9325,COLLINS AV@95 ST,25.885148,-80.122451
9329,HARDING AV@SURFSIDE BD,25.877775,-80.122852
9328,HARDING AV@92 ST,25.879598,-80.12306
9330,HARDING AV@90 ST,25.876352,-80.122672
9331,HARDING AV@88 ST,25.873343,-80.122366
9347,88 ST@HARDING AV,25.873265,-80.122091
9340,BAY DR@96 ST,25.886639,-80.126946
9355,SW 109 AV@W FLAGLER ST,25.768084,-80.373048
3662,SW 200 ST@SW 122 AV,25.580927,-80.388209
3661,SW 200 ST@SW 118 PL,25.580961,-80.385038
3660,SW 200 ST@SW 117 CT,25.580938,-80.382249
3673,SW 211 ST@US 1,25.571194,-80.375485
3672,SW 211 ST@SW 112 AV,25.571304,-80.373736
3663,SW 200 ST@SW 118 PL,25.58083,-80.383896
3664,SW 200 ST@SW 117 CT,25.580834,-80.381309
6413,NW 167 ST@NW 24 AV,25.926921,-80.240256
6412,NW 167 ST@NW 19 AV,25.92718,-80.232404
6403,NW 167 ST@# 2320,25.926204,-80.239294
6404,NW 167 ST@NW 19 ST,25.926406,-80.233131
7930,NW 11 ST@NW 8 ST RD,25.784003,-80.210022
7927,NW 11 ST@NW 10 CT,25.784092,-80.212381
7926,NW 11 ST@NW 10 AV,25.784134,-80.211119
7921,NW 13 TE@NW NORTH RIVER DR,25.786564,-80.22011
7920,NE 13 ST@N BAYSHORE DR,25.787137,-80.187648
7923,NW 13 TE@NW NORTH RIVER DR,25.786442,-80.220702
7922,NW 13 TE@NW 14 AV,25.787403,-80.219157
7929,NW 11 ST@NW 10 CT,25.783943,-80.212383
7919,MAC ARTHUR CY@JAPANESE GARDENS,25.784531,-80.174776
7918,MAC ARTHUR CY@WATSON ISLAND,25.78371,-80.174724
7900,NE 14 ST@NE 2 AV,25.78831,-80.190911
7901,NE 14 ST@NE 2 AV,25.788428,-80.191078
7902,NE 14 ST@NE MIAMI CT,25.788376,-80.193273
7903,NW 14 ST@NW MIAMI CT,25.788302,-80.195454
7904,NW 14 ST@NW 1 CT,25.788271,-80.196987
155,NW 25 AV@NW 165 ST,25.924941,-80.241563
6388,NW 160 ST@# 2501,25.920355,-80.241711
6389,NW 160 ST@NW 26 AV,25.920304,-80.243165
9201,COLLINS AV@# 18101,25.943802,-80.120993
9202,COLLINS AV@183 ST,25.945982,-80.12084
9200,COLLINS AV@178 ST,25.94241,-80.121072
9205,COLLINS AV@189 ST,25.9501,-80.120567
9206,COLLINS AV@189 ST,25.950317,-80.121022
9203,COLLINS AV@185 ST,25.947026,-80.120769
6390,NW 160 ST@NW 26 AV,25.920167,-80.243079
9204,COLLINS AV@186 ST,25.94896,-80.120653
6391,NW 160 ST@# 2450,25.920215,-80.241403
9208,COLLINS AV@185 ST,25.946862,-80.12111
9207,COLLINS AV@186 ST,25.948841,-80.120966
9209,COLLINS AV@183 ST,25.945441,-80.121205
9210,COLLINS AV@182 ST,25.944527,-80.121254
9211,COLLINS AV@# 18080,25.943028,-80.12135
9212,COLLINS AV@178 ST,25.941074,-80.121482
9213,COLLINS AV@174 ST,25.937859,-80.121684
9214,COLLINS AV@172 ST,25.935862,-80.121798
9215,COLLINS AV@170 ST,25.933377,-80.121945
9216,COLLINS AV@# 16830,25.932029,-80.122043
9217,COLLINS AV@ATLANTIC AV,25.926642,-80.122474
9220,COLLINS AV@OP # 15645,25.921317,-80.122595
9226,174 ST@COLLINS AV,25.937726,-80.122104
9225,174 ST@COLLINS AV,25.93753,-80.121807
9228,178 DR@CHURCH ST,25.940071,-80.124849
9227,174 ST@# 231,25.937221,-80.124725
9222,N BAY RD@178 DR,25.938864,-80.126073
