stop_id,stop_code,stop_name,stop_lat,stop_lon,OSM_TAGs
2184,2184,Macdill Av @ Villa Rosa Park,27.895488,-82.493743,ntd_id=4041|route_ref=4
2186,2186,Macdill Av @ Alline Av,27.897958,-82.493789,ntd_id=4041|route_ref=4
2188,2188,Macdill Av @ Lawn Av,27.901258,-82.493717,ntd_id=4041|route_ref=4
2189,2189,Macdill Av @ Wallcraft Av,27.903106,-82.493718,ntd_id=4041|route_ref=4
2193,2193,Macdill Av @ Bay Court Av,27.907028,-82.493619,ntd_id=4041|route_ref=4
2195,2195,Macdill Av @ El Prado Blvd,27.911177,-82.493592,ntd_id=4041|route_ref=89
2201,2201,Macdill Av @ Mason St,27.917478,-82.493592,ntd_id=4041|route_ref=89
2202,2202,Macdill Av @ Bay To Bay Blvd,27.920038,-82.49358,ntd_id=4041|route_ref=89
2204,2204,Macdill Av @ Barcelona St,27.921649,-82.493507,ntd_id=4041|route_ref=89
2205,2205,Macdill Av @ San Jose St,27.92308,-82.493478,ntd_id=4041|route_ref=89
2206,2206,Macdill Av @ San Miguel St,27.924417,-82.493497,ntd_id=4041|route_ref=89
2207,2207,Macdill Av @ San Isidro St,27.925805,-82.493465,ntd_id=4041|route_ref=89
2208,2208,Macdill Av @ Angeles St,27.927113,-82.493444,ntd_id=4041|route_ref=89
2209,2209,Macdill Av @ Estrella St,27.928478,-82.49336,ntd_id=4041|route_ref=89
2210,2210,Macdill Av @ Prospect Rd,27.930698,-82.4933,ntd_id=4041|route_ref=89
2211,2211,Macdill Av @ Watrous Av,27.932278,-82.493251,ntd_id=4041|route_ref=89
2213,2213,Macdill Av @ Swann Av,27.93725,-82.49325,ntd_id=4041|route_ref=89
2214,2214,Macdill Av @ Horatio St,27.939812,-82.493293,ntd_id=4041|route_ref=89
2215,2215,Macdill Av @ Azeele St,27.94064,-82.493285,ntd_id=4041|route_ref=89
2216,2216,Macdill Av @ Cleveland St,27.94336,-82.493197,ntd_id=4041|route_ref=89
2218,2218,Macdill Av @ Cleveland St,27.943089,-82.493379,ntd_id=4041|route_ref=89
2220,2220,Macdill Av @ Horatio St,27.940036,-82.493428,ntd_id=4041|route_ref=89
2221,2221,Macdill Av @ Swann Av,27.937835,-82.493416,ntd_id=4041|route_ref=89
2222,2222,Macdill Av @ Parkland Blvd,27.934556,-82.493414,ntd_id=4041|route_ref=89
2223,2223,Macdill Av @ Watrous Av,27.932573,-82.493403,ntd_id=4041|route_ref=89
2224,2224,Macdill Av @ Prospect Rd,27.930888,-82.493473,ntd_id=4041|route_ref=89
2226,2226,Macdill Av @ San Isidro St,27.925978,-82.493601,ntd_id=4041|route_ref=89
2227,2227,Macdill Av @ San Miguel St,27.924674,-82.493631,ntd_id=4041|route_ref=89
2228,2228,Macdill Av @ Palmira St,27.922663,-82.49367,ntd_id=4041|route_ref=89
2229,2229,Macdill Av @ Granada St,27.921196,-82.493689,ntd_id=4041|route_ref=89
2230,2230,Macdill Av @ Bay To Bay Blvd,27.919891,-82.493698,ntd_id=4041|route_ref=89
2231,2231,Macdill Av @ Crosstown Expwy,27.918487,-82.493738,ntd_id=4041|route_ref=89
2236,2236,Macdill Av @ El Prado Blvd,27.911684,-82.493764,ntd_id=4041|route_ref=89
2237,2237,Macdill Av @ Euclid Av,27.908822,-82.493803,ntd_id=4041|route_ref=89
2242,2242,Macdill Av @ Wallcraft Av,27.90336,-82.49389,ntd_id=4041|route_ref=4
2243,2243,Macdill Av @ Lawn Av,27.901593,-82.493899,ntd_id=4041|route_ref=4
2245,2245,Macdill Av @ Alline Av,27.898286,-82.493849,ntd_id=4041|route_ref=4
2246,2246,Macdill Av @ Oakellar Av,27.89644,-82.493875,ntd_id=4041|route_ref=4
2248,2248,Macdill Av @ Gandy Blvd,27.893863,-82.493887,ntd_id=4041|route_ref=4
2249,2249,Macdill Av @ Paul Av,27.891692,-82.493761,ntd_id=4041|route_ref=4
2250,2250,Macdill Av @ Ballast Point Blvd,27.889771,-82.493918,ntd_id=4041|route_ref=4
2251,2251,Macdill Av @ Paxton Av,27.88827,-82.49395,ntd_id=4041|route_ref=4
2252,2252,Macdill Av @ Pearl Av,27.887223,-82.493939,ntd_id=4041|route_ref=4
2253,2253,Macdill Av @ Tyson Av,27.886249,-82.49394,ntd_id=4041|route_ref=4
2255,2255,Macdill Av @ Wyoming Av,27.882705,-82.49395,ntd_id=4041|route_ref=4
2256,2256,Macdill Av @ Interbay Blvd,27.880315,-82.494011,ntd_id=4041|route_ref=4
2260,2260,Macdill Av @ Hartnett Av,27.872273,-82.494082,ntd_id=4041|route_ref=4
2261,2261,Macdill Av @ N Adams St,27.870801,-82.494142,ntd_id=4041|route_ref=4
2264,2264,Interbay Blvd @ 8015,27.86595,-82.52012,ntd_id=4041|route_ref=19
2265,2265,Interbay Blvd @ Trask St,27.865974,-82.522439,ntd_id=4041|route_ref=19
2266,2266,Interbay Blvd @ Sparkman Av,27.865975,-82.524449,ntd_id=4041|route_ref=19
2267,2267,Interbay Blvd @ Westshore Blvd,27.86601,-82.526837,ntd_id=4041|route_ref=19
2268,2268,Interbay Blvd @ Fitzgerald St,27.865861,-82.526333,ntd_id=4041|route_ref=19
2269,2269,Interbay Blvd @ Sparkman St,27.865853,-82.524654,ntd_id=4041|route_ref=19
2270,2270,Interbay Blvd @ Trask St,27.865836,-82.522732,ntd_id=4041|route_ref=19
2272,2272,Idaho St @ Kissimmee St,27.859648,-82.528483,ntd_id=4041|route_ref=19
2274,2274,Idaho St @ Sherrill St,27.859661,-82.53095,ntd_id=4041|route_ref=19
2276,2276,Idaho St @ O'Brien St,27.859676,-82.532537,ntd_id=4041|route_ref=19
2278,2278,Henderson Blvd @ Hubert Av,27.924542,-82.516353,ntd_id=4041|route_ref=89
2279,2279,Henderson Blvd @ Sterling Av,27.935511,-82.50377,ntd_id=4041|FIXME=This bus stop could be redundant|route_ref=19
2281,2281,Henderson Blvd @ Sterling Av,27.936,-82.503477,ntd_id=4041|route_ref=19
2282,2282,Henderson Blvd @ Hubert Av,27.924986,-82.51612,ntd_id=4041|route_ref=89
2283,2283,Henderson Av @ Nebraska Av,27.959653,-82.450978,ntd_id=4041|route_ref=12
2289,2289,Henderson Av @ Florida Av,27.95944,-82.459611,ntd_id=4041|route_ref=5;18
2297,2297,Platt St @ Westland Av,27.941808,-82.48205,ntd_id=4041|route_ref=19
2300,2300,Platt St @ Packwood Av,27.941755,-82.477697,ntd_id=4041|route_ref=19
2301,2301,Platt St @ Dakota Av,27.941719,-82.475905,ntd_id=4041|route_ref=19
2302,2302,Platt St @ Willow Av,27.941748,-82.472233,ntd_id=4041|route_ref=19
2303,2303,Platt St @ Delaware Av,27.94173,-82.470785,ntd_id=4041|route_ref=19
2304,2304,Platt St @ S Boulevard,27.941631,-82.468718,ntd_id=4041|route_ref=19
2305,2305,Platt St @ Magnolia Av,27.941596,-82.465995,ntd_id=4041|route_ref=4;19
2306,2306,Platt St @ Hyde Park Av,27.941596,-82.464162,ntd_id=4041|route_ref=4;19
2307,2307,Platt St @ Plant Av,27.941551,-82.462695,ntd_id=4041|route_ref=4;19
2308,2308,Platt St @ Parker St,27.94156,-82.461308,ntd_id=4041|route_ref=4;19
2316,2316,7th Av @ 47th St,27.960947,-82.405752,ntd_id=4041|route_ref=8
2318,2318,7th Av @ 43Rd St,27.960264,-82.409884,ntd_id=4041|route_ref=8
2320,2320,7th Av @ 40th St,27.960242,-82.413996,ntd_id=4041|route_ref=8
2321,2321,7th Av @ 39th St,27.960251,-82.415403,ntd_id=4041|route_ref=8
2322,2322,7th Av @ 38th St,27.960245,-82.417275,ntd_id=4041|route_ref=8
2326,2326,7th Av @ 31St St,27.960282,-82.425179,ntd_id=4041|route_ref=8
2327,2327,7th Av @ 27th St,27.960275,-82.429212,ntd_id=4041|route_ref=8
2329,2329,7th Av @ 26th St,27.960282,-82.430847,ntd_id=4041|route_ref=8
2330,2330,7th Av @ 24th St,27.960293,-82.43209,ntd_id=4041|route_ref=8
2331,2331,7th Av @ 23Rd St,27.960293,-82.433346,ntd_id=4041|route_ref=8
2332,2332,7th Av @ 10th St,27.960338,-82.448414,ntd_id=4041|route_ref=12
2333,2333,7th Av @ Scott St,27.960184,-82.448372,ntd_id=4041|route_ref=12
2335,2335,7th Av @ 23Rd St,27.960139,-82.433609,ntd_id=4041|route_ref=8
2336,2336,7th Av @ 24th St,27.96013,-82.432101,ntd_id=4041|route_ref=8
2337,2337,7th Av @ 25 th St,27.96013,-82.431118,ntd_id=4041|route_ref=8
2338,2338,7th Av @ 31St St,27.96013,-82.425408,ntd_id=4041|route_ref=8
2341,2341,7th Av @ 34th St,27.96012,-82.422623,ntd_id=4041|route_ref=8
2342,2342,7th Av @ 35th St,27.960111,-82.421094,ntd_id=4041|route_ref=8
2343,2343,7th Av @ 36th St,27.960111,-82.419646,ntd_id=4041|route_ref=8
2344,2344,7th Av @ 38th St,27.960092,-82.416831,ntd_id=4041|route_ref=8
2345,2345,7th Av @ 39th St,27.960101,-82.415849,ntd_id=4041|route_ref=8
2346,2346,7th Av @ 40th St,27.960091,-82.414189,ntd_id=4041|route_ref=8
2347,2347,7th Av @ 43Rd St,27.960108,-82.41025,ntd_id=4041|route_ref=8
2349,2349,7th Av @ 50th St,27.961519,-82.402766,ntd_id=4041|route_ref=8
2353,2353,14th Av Se @ 24th St Se,27.705864,-82.402461,ntd_id=4041|route_ref=87
2354,2354,14th Av Se @ 21St St Se,27.705902,-82.406318,ntd_id=4041|route_ref=87
2357,2357,14th Av Se @ 6th St Se,27.705988,-82.426781,ntd_id=4041|route_ref=87
2361,2361,14th Av Se @ 6th St Se,27.705834,-82.427144,ntd_id=4041|route_ref=87
2363,2363,14th Av Se @ 15th St Se,27.705768,-82.414798,ntd_id=4041|route_ref=87
2367,2367,18th Av @ 32nd St,27.96829,-82.424151,ntd_id=4041|route_ref=5;15
2368,2368,18th Av @ 31St St,27.968273,-82.425936,ntd_id=4041|route_ref=5;15
2369,2369,21St St @ Mallory Av,27.970226,-82.435548,ntd_id=4041|route_ref=12
2370,2370,21St St @ 19th Av,27.96886,-82.435544,ntd_id=4041|route_ref=12
2371,2371,21St St @ 17th Av,27.967633,-82.435541,ntd_id=4041|route_ref=12
2372,2372,21St St @ Columbus Dr,27.966851,-82.435604,ntd_id=4041|route_ref=5;12
2382,2382,21St Av @ 43Rd St,27.970455,-82.410341,ntd_id=4041|route_ref=6
2383,2383,21St Av @ 42nd St,27.970497,-82.412322,ntd_id=4041|route_ref=6
2384,2384,21St Av @ 40th St,27.970489,-82.41375,ntd_id=4041|route_ref=6
2386,2386,21St Av @ 38th St,27.970452,-82.417206,ntd_id=4041|route_ref=6
2387,2387,21St Av @ 35th St,27.970485,-82.420439,ntd_id=4041|route_ref=6
2388,2388,21St Av @ 34th St,27.970499,-82.422134,ntd_id=4041|route_ref=6
2390,2390,21St Av @ 31St St,27.970472,-82.425721,ntd_id=4041|route_ref=6
2391,2391,21St Av @ 29th St,27.970481,-82.42798,ntd_id=4041|route_ref=6
2392,2392,21St Av @ 26th St,27.970491,-82.43052,ntd_id=4041|route_ref=6;18
2393,2393,21St Av @ 23Rd St,27.970498,-82.43331,ntd_id=4041|route_ref=6;18
2394,2394,21St Av @ 22nd St,27.970506,-82.434633,ntd_id=4041|route_ref=6;18
2395,2395,21St Av @ 21St St,27.970524,-82.43537,ntd_id=4041|route_ref=6;18
2396,2396,21St Av @ 20th St,27.970519,-82.436729,ntd_id=4041|route_ref=6;18
2397,2397,21St Av @ 19th St,27.970524,-82.437769,ntd_id=4041|route_ref=6;18
2398,2398,21St Av @ 17th St,27.970533,-82.439923,ntd_id=4041|route_ref=6;18
2399,2399,21St Av @ 16th St,27.970525,-82.441328,ntd_id=4041|route_ref=6;18
2400,2400,21St Av @ 15th St,27.970546,-82.442753,ntd_id=4041|route_ref=6;18
2401,2401,21St Av @ Republica De Cuba,27.970552,-82.444137,ntd_id=4041|route_ref=6
2405,2405,21St Av @ 9th St,27.970536,-82.44967,ntd_id=4041|route_ref=6
2406,2406,21St Av @ 11th St,27.970446,-82.448009,ntd_id=4041|route_ref=6
2407,2407,21St Av @ 13th St,27.970437,-82.44569,ntd_id=4041|route_ref=6
2408,2408,21St Av @ Republica De Cuba,27.970437,-82.444414,ntd_id=4041|route_ref=6
2409,2409,21St Av @ 15th St,27.970374,-82.443178,ntd_id=4041|route_ref=6
2410,2410,21St Av @ 16th St,27.970392,-82.441619,ntd_id=4041|route_ref=6;18
2411,2411,21St Av @ 17th St,27.970383,-82.44008,ntd_id=4041|route_ref=6;18
2412,2412,21St Av @ 19th St,27.970383,-82.437639,ntd_id=4041|route_ref=6;18
2413,2413,21St Av @ Banza St,27.970374,-82.436282,ntd_id=4041|route_ref=6;18
2414,2414,21St Av @ 22nd St,27.970383,-82.435158,ntd_id=4041|route_ref=6;18
2416,2416,21St Av @ 26th St,27.970337,-82.430743,ntd_id=4041|route_ref=6;18
2417,2417,21St Av @ 29th St,27.970346,-82.428231,ntd_id=4041|route_ref=6;18
2418,2418,21St Av @ 32nd St,27.970337,-82.42412,ntd_id=4041|route_ref=6
2420,2420,21St Av @ 34th St,27.970345,-82.42255,ntd_id=4041|route_ref=6
2422,2422,21St Av @ 40th St,27.970317,-82.414793,ntd_id=4041|route_ref=6
2432,2432,Gibsonton Dr @ Oak Ridge Av,27.857193,-82.329293,ntd_id=4041|route_ref=31
2433,2433,Gibsonton Dr @ Hagadorn Rd,27.85721,-82.33489,ntd_id=4041|route_ref=31
2436,2436,Gibsonton Dr @ Vaughn St,27.849772,-82.356348,ntd_id=4041|route_ref=31
2437,2437,Gibsonton Dr @ Ray St,27.849834,-82.35831,ntd_id=4041|route_ref=31
2438,2438,Gibsonton Dr @ Linda St,27.849838,-82.361278,ntd_id=4041|route_ref=31
2439,2439,Gibsonton Dr @ Martin Rd,27.849836,-82.363883,ntd_id=4041|route_ref=31
2440,2440,Gibsonton Dr @ River Dr,27.84983,-82.366053,ntd_id=4041|route_ref=31
2441,2441,Gibsonton Dr @ Alafia St,27.849835,-82.370363,ntd_id=4041|route_ref=31
2443,2443,Gibsonton Dr @ Gloria St,27.849854,-82.372652,ntd_id=4041|route_ref=31;47
2444,2444,Gibsonton Dr @ Davis St,27.849855,-82.37648,ntd_id=4041|route_ref=31
2445,2445,Gibsonton Dr @ Ethel St,27.84984,-82.37872,ntd_id=4041|route_ref=31
2446,2446,Gibsonton Dr @ Massachusetts St,27.849839,-82.380541,ntd_id=4041|route_ref=31
2448,2448,Gibsonton Dr @ Gloria St,27.849659,-82.373003,ntd_id=4041|route_ref=31;47
2451,2451,Gibsonton Dr @ Alafia St,27.849658,-82.37093,ntd_id=4041|route_ref=31
2453,2453,Gibsonton Dr @ Vern St,27.849635,-82.366669,ntd_id=4041|route_ref=31
2455,2455,Gibsonton Dr @ Sunset Ct,27.84969,-82.36201,ntd_id=4041|route_ref=31
2457,2457,Gibsonton Dr @ Ray St,27.849649,-82.358623,ntd_id=4041|route_ref=31
2461,2461,Gibsonton Dr @ Kenda Dr,27.85694,-82.335336,ntd_id=4041|route_ref=31
2465,2465,Broadway Av @ Locicero Dr,27.966824,-82.378119,ntd_id=4041|route_ref=15
2466,2466,Broadway Av @ 68th St,27.966839,-82.379589,ntd_id=4041|route_ref=15
2468,2468,Broadway Av @ 62nd St,27.966254,-82.384122,ntd_id=4041|route_ref=15
2471,2471,Broadway Av @ 59th St,27.965256,-82.388161,ntd_id=4041|route_ref=15
2472,2472,Broadway Av @ 58th St,27.964858,-82.389772,ntd_id=4041|route_ref=15
2478,2478,Broadway Av @ 51St St,27.962414,-82.399161,ntd_id=4041|route_ref=15
2479,2479,Broadway Av @ 52nd St,27.962668,-82.398108,ntd_id=4041|route_ref=15
2481,2481,Broadway Av @ 53Rd St,27.963228,-82.39586,ntd_id=4041|route_ref=15
2484,2484,Broadway Av @ 59th St,27.965073,-82.388396,ntd_id=4041|route_ref=15
2486,2486,Broadway Av @ 61St St,27.965516,-82.386583,ntd_id=4041|route_ref=15
2487,2487,Broadway Av @ 64th St,27.966392,-82.382998,ntd_id=4041|route_ref=15
2492,2492,Broadway Av @ 73Rd St,27.966704,-82.374056,ntd_id=4041|route_ref=15
2493,2493,Lois Av @ Henderson Blvd,27.927071,-82.513997,ntd_id=4041|route_ref=89
2494,2494,Lois Av @ Estrella Av,27.928339,-82.513998,ntd_id=4041|route_ref=89
2495,2495,Lois Av @ Zelar St,27.931111,-82.51397,ntd_id=4041|route_ref=89
2496,2496,Lois Av @ Morrison Av,27.933883,-82.513942,ntd_id=4041|route_ref=89
2497,2497,Lois Av @ Inman Av,27.93573,-82.513954,ntd_id=4041|route_ref=89
2498,2498,Lois Av @ Swann Av,27.93803,-82.51404,ntd_id=4041|route_ref=89
2499,2499,Lois Av @ Dale Av,27.939344,-82.513987,ntd_id=4041|route_ref=89
2500,2500,Lois Av @ Azeele St,27.94099,-82.51402,ntd_id=4041|route_ref=89
2501,2501,Lois Av @ Cleveland St,27.942877,-82.51393,ntd_id=4041|route_ref=89
2502,2502,Lois Av @ Grace St,27.952739,-82.513808,ntd_id=4041|route_ref=45
2503,2503,Lois Av @ Arch St,27.95425,-82.513806,ntd_id=4041|route_ref=45
2504,2504,Lois Av @ Laurel St,27.955639,-82.513802,ntd_id=4041|route_ref=45
2506,2506,Lois Av @ Spruce St,27.95924,-82.513738,ntd_id=4041|route_ref=45
2508,2508,Lois Av @ Cayuga St,27.986342,-82.513461,ntd_id=4041|route_ref=7
2509,2509,Lois Av @ Osborne Av,27.988791,-82.513509,ntd_id=4041|route_ref=7
2510,2510,Lois Av @ South St,27.991378,-82.513425,ntd_id=4041|route_ref=7
2511,2511,Lois Av @ Crest Av,27.993723,-82.513387,ntd_id=4041|route_ref=7
2512,2512,Lois Av @ Crest Av,27.994176,-82.51358,ntd_id=4041|route_ref=7
2513,2513,Lois Av @ South St,27.991649,-82.513598,ntd_id=4041|route_ref=7
2514,2514,Lois Av @ Osborne Av,27.989213,-82.513616,ntd_id=4041|route_ref=7
2515,2515,Lois Av @ Cayuga St,27.986614,-82.513634,ntd_id=4041|route_ref=7
2516,2516,Lois Av @ Alva St,27.984594,-82.513662,ntd_id=4041|route_ref=7
2517,2517,Lois Av @ M L King Jr Blvd,27.981871,-82.513661,ntd_id=4041|route_ref=7
2519,2519,Lois Av @ Kentucky Av,27.97858,-82.513738,ntd_id=4041|route_ref=7
2520,2520,Lois Av @ Woodlawn Av,27.975927,-82.513776,ntd_id=4041|route_ref=7
2522,2522,Lois Av @ Spruce St,27.959034,-82.513899,ntd_id=4041|route_ref=45
2523,2523,Lois Av @ Union St,27.958422,-82.513914,ntd_id=4041|route_ref=45
2524,2524,Lois Av @ Laurel St,27.956033,-82.513907,ntd_id=4041|route_ref=45
2525,2525,Lois Av @ Arch St,27.954511,-82.513916,ntd_id=4041|route_ref=45
2526,2526,Lois Av @ Cypress St,27.952441,-82.513964,ntd_id=4041|route_ref=45
2527,2527,Lois Av @ Cleveland St,27.943176,-82.514112,ntd_id=4041|route_ref=89
2528,2528,Lois Av @ Azeele St,27.941373,-82.514121,ntd_id=4041|route_ref=89
2529,2529,Lois Av @ Dale Av,27.939462,-82.514159,ntd_id=4041|route_ref=89
2530,2530,Lois Av @ Swann Av,27.937786,-82.514188,ntd_id=4041|route_ref=89
2531,2531,Lois Av @ Culbreath Av,27.935975,-82.514146,ntd_id=4041|route_ref=89
2533,2533,Lois Av @ Zelar St,27.93131,-82.514142,ntd_id=4041|route_ref=89
2534,2534,Lois Av @ Estrella Av,27.928602,-82.51418,ntd_id=4041|route_ref=89
2535,2535,Lois Av @ Henderson Blvd,27.926672,-82.514178,ntd_id=4041|route_ref=89
2546,2546,79th St @ 78th St,27.902299,-82.368227,ntd_id=4041|route_ref=8
2547,2547,82nd St @ Dahlia Av,27.896328,-82.365247,ntd_id=4041|route_ref=8
2548,2548,82nd St @ Bahia Av,27.89775,-82.365246,ntd_id=4041|route_ref=8
2553,2553,83Rd St @ Ash St,27.899579,-82.364586,ntd_id=4041|route_ref=8
2559,2559,83Rd St @ Progress Blvd,27.899407,-82.364789,ntd_id=4041|route_ref=8
2600,2600,Chelsea St @ 29th St,27.985154,-82.427875,ntd_id=4041|route_ref=18
2601,2601,Chelsea St @ 30th St,27.984991,-82.426649,ntd_id=4041|route_ref=18
2602,2602,Fir Dr @ 79th St,27.902481,-82.368297,ntd_id=4041|route_ref=8
2604,2604,Fir Dr @ 81St St,27.90257,-82.366709,ntd_id=4041|route_ref=8
2605,2605,Fir Dr @ 83Rd St,27.903529,-82.364876,ntd_id=4041|route_ref=8
2614,2614,Harney Rd @ Hanna Av,28.002735,-82.381151,ntd_id=4041|route_ref=41
2616,2616,Harney Rd @ Hillsborough Av,27.996847,-82.384524,ntd_id=4041|route_ref=41
2619,2619,50th St @ Acline St,27.954328,-82.401663,ntd_id=4041|route_ref=8
2621,2621,50th St @ Uceta Rd,27.958217,-82.401665,ntd_id=4041|route_ref=8
2625,2625,50th St @ Sligh Av,28.011004,-82.401844,ntd_id=4041|route_ref=6
2626,2626,50th St @ Cumberland Dr,28.01373,-82.401832,ntd_id=4041|route_ref=6
2627,2627,50th St @ Kirby St,28.017889,-82.401915,ntd_id=4041|route_ref=6
2629,2629,50th St @ Busch Blvd,28.033552,-82.40157,ntd_id=4041|route_ref=39
2630,2630,50th St @ Temple Heights Rd,28.036079,-82.401549,ntd_id=4041|route_ref=39
2632,2632,50th St @ Busch Blvd,28.032885,-82.401709,ntd_id=4041|route_ref=39
2634,2634,50th St @ Puritan Rd,28.020023,-82.401961,ntd_id=4041|route_ref=6
2635,2635,50th St @ Porpoise Dr,28.017533,-82.402033,ntd_id=4041|route_ref=6
2636,2636,50th St @ Dolphin Dr,28.013766,-82.402025,ntd_id=4041|route_ref=6
2637,2637,50th St @ Sligh Av,28.010823,-82.402026,ntd_id=4041|FIXME=This bus stop could be redundant|route_ref=6
2640,2640,50th St @ Acline St,27.954626,-82.401959,ntd_id=4041|route_ref=8
2642,2642,50th St @ Adamo Dr,27.952511,-82.401861,ntd_id=4041|route_ref=8
2647,2647,Kings Av @ Bloomingdale Av,27.894388,-82.293858,ntd_id=4041|route_ref=25;27
2648,2648,Kings Av @ Southwood Cove,27.903482,-82.293867,ntd_id=4041|route_ref=25;27
2650,2650,Kings Av @ Hickory Lake Dr,27.91454,-82.29379,ntd_id=4041|route_ref=25;27
2655,2655,Kings Av @ Oak Park Place,27.921174,-82.294116,ntd_id=4041|route_ref=25;27
2656,2656,Kings Av @ Tradewind Dr,27.917895,-82.294081,ntd_id=4041|route_ref=25;27
2657,2657,Kings Av @ Calm Dr,27.914272,-82.294087,ntd_id=4041|route_ref=25;27
2658,2658,Kings Av @ Tanglewood Way,27.909987,-82.294115,ntd_id=4041|route_ref=25;27
2660,2660,Kings Av @ Bloomingdale Av,27.894865,-82.294151,ntd_id=4041|route_ref=25;27
2668,2668,Oakfield Dr @ Noland Dr,27.932954,-82.290695,ntd_id=4041|route_ref=37
2677,2677,Orient Rd @ 21St Av,27.970362,-82.372929,ntd_id=4041|route_ref=15
2678,2678,Orient Rd @ Rhode Island Dr,27.97279,-82.372948,ntd_id=4041|route_ref=15
2679,2679,Orient Rd @ M L King Jr Blvd,27.981103,-82.372949,ntd_id=4041|route_ref=15
2682,2682,Orient Rd @ King Alfred Dr,27.98316,-82.372899,ntd_id=4041|route_ref=15;32;57
2683,2683,Orient Rd @ Chelsea St,27.985062,-82.372979,ntd_id=4041|route_ref=15;32;57
2688,2688,Orient @ Draper  @ Seminole Complex,27.992359,-82.373193,ntd_id=4041|route_ref=15;32;57
2689,2689,Orient Rd @ Cayuga St @ Fairgrounds,27.987561,-82.3732,ntd_id=4041|route_ref=15;32;57
2690,2690,Orient Rd @ Chelsea St,27.985342,-82.373161,ntd_id=4041|route_ref=15;32;57
2691,2691,Orient Rd @ M L King Jr Blvd,27.98172,-82.373235,ntd_id=4041|route_ref=15;57
2692,2692,Orient Rd @ Delano Av,27.977853,-82.373157,ntd_id=4041|route_ref=15
2693,2693,Orient Rd @ Waycross Av,27.975978,-82.373148,ntd_id=4041|route_ref=15
2694,2694,Orient Rd @ Westinghouse Av,27.974366,-82.373129,ntd_id=4041|route_ref=15
2695,2695,Orient Rd @ Rhode Island Dr,27.972826,-82.37313,ntd_id=4041|route_ref=15
2696,2696,Orient Rd @ 21St Av,27.970535,-82.373122,ntd_id=4041|route_ref=15
2698,2698,Orient Rd @ Broadway Av Ss,27.966405,-82.373105,ntd_id=4041|route_ref=15
2699,2699,Orient Rd @ 14th Av,27.965463,-82.373095,ntd_id=4041|route_ref=15
2705,2705,Osborne Av @ 39th St,27.988831,-82.416109,ntd_id=4041|route_ref=5
2706,2706,Osborne Av @ 37th St,27.988875,-82.418181,ntd_id=4041|route_ref=5
2709,2709,Osborne Av @ Webster St,27.988694,-82.421149,ntd_id=4041|route_ref=5
2710,2710,Osborne Av @ Troy St,27.988694,-82.419741,ntd_id=4041|route_ref=5
2711,2711,Osborne Av @ 37th St,27.988712,-82.41813,ntd_id=4041|route_ref=5
2712,2712,Osborne Av @ 39th St,27.988711,-82.416439,ntd_id=4041|route_ref=5
2713,2713,Palm River Rd @ 78th St,27.941135,-82.369504,ntd_id=4041|route_ref=8
2718,2718,Palm River Rd @ 68th St,27.94115,-82.379072,ntd_id=4041|route_ref=8
2722,2722,Palm River Rd @ 50th St,27.943042,-82.40162,ntd_id=4041|route_ref=8
2724,2724,Palm River Rd @ 56th St,27.942921,-82.395303,ntd_id=4041|route_ref=8
2725,2725,Palm River Rd @ 57th St,27.943038,-82.39177,ntd_id=4041|route_ref=8
2726,2726,Palm River Rd @ 58th St,27.94301,-82.389735,ntd_id=4041|route_ref=8
2727,2727,Palm River Rd @ 66th St,27.941031,-82.381435,ntd_id=4041|route_ref=8
2729,2729,Palm River Rd @ 70th St,27.941001,-82.377315,ntd_id=4041|route_ref=8
2730,2730,Palm River Rd @ Coconut Dr,27.941028,-82.375777,ntd_id=4041|route_ref=8
2731,2731,Palm River Rd @ Turner Dr,27.941026,-82.373934,ntd_id=4041|route_ref=8
2732,2732,Palm River Rd @ 76th St,27.941035,-82.372962,ntd_id=4041|route_ref=8
2733,2733,Palm River Rd @ 78th St,27.940933,-82.369014,ntd_id=4041|route_ref=8
2734,2734,Palm Av @ 20th St,27.962525,-82.436498,ntd_id=4041|route_ref=5;12
2735,2735,Palm Av @ 19th St,27.962527,-82.437781,ntd_id=4041|route_ref=5;12
2736,2736,Palm Av @ 17th St,27.962463,-82.440297,ntd_id=4041|route_ref=5;12
2737,2737,Palm Av @ 15th St,27.962541,-82.442215,route_ref=5;12|shade=roof|ntd_id=4041|shelter=yes|bench=yes
2738,2738,Palm Av @  Republica De Cuba,27.962549,-82.443994,ntd_id=4041|route_ref=5;12
2740,2740,Palm Av @ Central Av,27.962311,-82.455231,ntd_id=4041|route_ref=5;18
2741,2741,Palm Av @ Morgan St,27.962313,-82.457902,ntd_id=4041|route_ref=5;18
2742,2742,Palm Av @ Florida Av,27.96232,-82.459282,ntd_id=4041|route_ref=5;18
2743,2743,Palm Av @ Morgan St,27.962167,-82.458184,ntd_id=4041|route_ref=5;18
2744,2744,Palm Av @ Central Av,27.962149,-82.45543,ntd_id=4041|route_ref=5;18
2745,2745,Palm Av @ Mitchell Av,27.962177,-82.452099,ntd_id=4041|route_ref=5;18
2747,2747,Palm Av @ 15th St,27.962304,-82.44336,route_ref=5;12|shade=roof|ntd_id=4041|shelter=yes|bench=yes
2748,2748,Palm Av @ 17th St,27.96225,-82.440636,ntd_id=4041|route_ref=5;12
2749,2749,Palm Av @ 19th St,27.962295,-82.438135,ntd_id=4041|route_ref=5;12
