route_id,service_id,trip_id,trip_headsign,block_id,shape_id,Direction
1,Sa2,704460,North to University Area TC,242481,26832,NORTH
1,Sa2,704461,North to University Area TC,242482,26832,NORTH
1,Sa2,704462,North to University Area TC,242483,26832,NORTH
1,Sa2,704463,North to University Area TC,242484,26832,NORTH
1,Sa2,704464,North to University Area TC,242485,26832,NORTH
1,Sa2,704465,North to University Area TC,242486,26832,NORTH
1,Sa2,704466,North to University Area TC,242482,26832,NORTH
1,Sa2,704467,North to University Area TC,242487,26832,NORTH
1,Sa2,704468,North to University Area TC,242484,26832,NORTH
1,Sa2,704469,North to University Area TC,242488,26832,NORTH
1,Sa2,704470,North to University Area TC,242486,26832,NORTH
1,Sa2,704471,North to University Area TC,242489,26832,NORTH
1,Sa2,704472,North to University Area TC,242487,26832,NORTH
1,Sa2,704473,North to University Area TC,242490,26832,NORTH
1,Sa2,704474,North to University Area TC,242488,26832,NORTH
1,Sa2,704475,North to University Area TC,242491,26832,NORTH
1,Sa2,704476,North to University Area TC,242489,26832,NORTH
1,Sa2,704477,North to University Area TC,242492,26832,NORTH
1,Sa2,704478,North to University Area TC,242490,26832,NORTH
1,Sa2,704479,North to University Area TC,242493,26832,NORTH
1,Sa2,704480,North to University Area TC,242491,26832,NORTH
1,Sa2,704481,North to University Area TC,242481,26832,NORTH
1,Sa2,704482,North to University Area TC,242492,26832,NORTH
1,Sa2,704483,North to University Area TC,242487,26832,NORTH
1,Sa2,704484,North to University Area TC,242491,26832,NORTH
1,Sa2,704485,North to University Area TC,242492,26832,NORTH
1,Sa2,704487,North to University Area TC,242493,26832,NORTH
1,Sa2,704488,North to University Area TC,242485,26832,NORTH
1,Sa2,704489,South to Downtown,242484,26833,SOUTH
1,Sa2,704490,South to Downtown,242483,26833,SOUTH
1,Sa2,704491,South to Downtown,242482,26833,SOUTH
1,Sa2,704492,South to Downtown,242481,26833,SOUTH
1,Sa2,704493,South to Downtown,242485,26833,SOUTH
1,Sa2,704494,South to Downtown,242493,26833,SOUTH
1,Sa2,704495,South to Downtown,242483,26833,SOUTH
1,Sa2,704496,South to Downtown,242492,26833,SOUTH
1,Sa2,704497,South to Downtown,242481,26833,SOUTH
1,Sa2,704498,South to Downtown,242491,26833,SOUTH
1,Sa2,704499,South to Downtown,242493,26833,SOUTH
1,Sa2,704500,South to Downtown,242490,26833,SOUTH
1,Sa2,704501,South to Downtown,242492,26833,SOUTH
1,Sa2,704502,South to Downtown,242489,26833,SOUTH
1,Sa2,704503,South to Downtown,242491,26833,SOUTH
1,Sa2,704504,South to Downtown,242488,26833,SOUTH
1,Sa2,704505,South to Downtown,242490,26833,SOUTH
1,Sa2,704506,South to Downtown,242487,26833,SOUTH
1,Sa2,704507,South to Downtown,242489,26833,SOUTH
1,Sa2,704508,South to Downtown,242486,26833,SOUTH
1,Sa2,704509,South to Downtown,242488,26833,SOUTH
1,Sa2,704510,South to Downtown,242484,26833,SOUTH
1,Sa2,704511,South to Downtown,242487,26833,SOUTH
1,Sa2,704512,South to Downtown,242482,26833,SOUTH
1,Sa2,704513,South to Downtown,242486,26833,SOUTH
1,Sa2,704514,South to Downtown,242485,26833,SOUTH
1,Sa2,704515,South to Downtown,242484,26833,SOUTH
1,Sa2,704516,South to Downtown,242482,26833,SOUTH
1,Sa2,704517,South to Downtown,242491,26833,SOUTH
1,Sa2,704518,South to Highland Ave. and MLK,242487,27070,SOUTH
1,Su2,704519,North to University Area TC,243896,26832,NORTH
1,Su2,704520,North to University Area TC,243898,26832,NORTH
1,Su2,704521,North to University Area TC,243900,26832,NORTH
1,Su2,704522,North to University Area TC,243901,26832,NORTH
1,Su2,704523,North to University Area TC,243899,26832,NORTH
1,Su2,704524,North to University Area TC,243902,26832,NORTH
1,Su2,704525,North to University Area TC,243898,26832,NORTH
1,Su2,704526,North to University Area TC,243897,26832,NORTH
1,Su2,704527,North to University Area TC,243901,26832,NORTH
1,Su2,704528,North to University Area TC,243896,26832,NORTH
1,Su2,704529,North to University Area TC,243902,26832,NORTH
1,Su2,704530,North to University Area TC,243900,26832,NORTH
1,Su2,704531,North to University Area TC,243897,26832,NORTH
1,Su2,704532,North to University Area TC,243899,26832,NORTH
1,Su2,704533,North to University Area TC,243896,26832,NORTH
1,Su2,704534,North to University Area TC,243898,26832,NORTH
1,Su2,704535,North to University Area TC,243900,26832,NORTH
1,Su2,704536,North to University Area TC,243901,26832,NORTH
1,Su2,704537,North to University Area TC,243899,26832,NORTH
1,Su2,704538,North to University Area TC,243902,26832,NORTH
1,Su2,704539,North to University Area TC,243898,26832,NORTH
1,Su2,704540,North to University Area TC,243897,26832,NORTH
1,Su2,704541,North to University Area TC,243901,26832,NORTH
1,Su2,704542,North to University Area TC,243896,26832,NORTH
1,Su2,704543,North to University Area TC,243902,26832,NORTH
1,Su2,704545,North to University Area TC,243897,26832,NORTH
1,Su2,704546,North to University Area TC,243896,26832,NORTH
1,Su2,704547,South to Downtown,243897,26833,SOUTH
1,Su2,704548,South to Downtown,243899,26833,SOUTH
1,Su2,704549,South to Downtown,243896,26833,SOUTH
1,Su2,704550,South to Downtown,243898,26833,SOUTH
1,Su2,704551,South to Downtown,243900,26833,SOUTH
1,Su2,704552,South to Downtown,243901,26833,SOUTH
1,Su2,704553,South to Downtown,243899,26833,SOUTH
1,Su2,704554,South to Downtown,243902,26833,SOUTH
1,Su2,704555,South to Downtown,243898,26833,SOUTH
1,Su2,704556,South to Downtown,243897,26833,SOUTH
1,Su2,704557,South to Downtown,243901,26833,SOUTH
1,Su2,704558,South to Downtown,243896,26833,SOUTH
1,Su2,704559,South to Downtown,243902,26833,SOUTH
1,Su2,704560,South to Downtown,243900,26833,SOUTH
1,Su2,704561,South to Downtown,243897,26833,SOUTH
1,Su2,704562,South to Downtown,243899,26833,SOUTH
1,Su2,704563,South to Downtown,243896,26833,SOUTH
1,Su2,704564,South to Downtown,243898,26833,SOUTH
1,Su2,704565,South to Downtown,243900,26833,SOUTH
1,Su2,704566,South to Downtown,243901,26833,SOUTH
1,Su2,704567,South to Downtown,243899,26833,SOUTH
1,Su2,704568,South to Downtown,243902,26833,SOUTH
1,Su2,704569,South to Downtown,243898,26833,SOUTH
1,Su2,704570,South to Downtown,243897,26833,SOUTH
1,Su2,704571,South to Downtown,243901,26833,SOUTH
1,Su2,704572,South to Downtown,243896,26833,SOUTH
1,Su2,704573,South to Downtown,243902,26833,SOUTH
1,Su2,704574,South to Highland Ave. and MLK,243897,27070,SOUTH
1,We2,704575,North to University Area TC,242501,26832,NORTH
1,We2,704576,North to University Area TC,242502,26832,NORTH
1,We2,704577,North to University Area TC,242503,26832,NORTH
1,We2,704578,North to University Area TC,242504,26832,NORTH
1,We2,704579,North to University Area TC,242505,26832,NORTH
1,We2,704580,North to University Area TC,242506,26832,NORTH
1,We2,704581,North to University Area TC,242507,26832,NORTH
1,We2,704582,North to University Area TC,242501,26832,NORTH
1,We2,704583,North to University Area TC,242502,26832,NORTH
1,We2,704584,North to University Area TC,242508,26832,NORTH
1,We2,704585,North to University Area TC,242509,26832,NORTH
1,We2,704586,North to University Area TC,242505,26832,NORTH
1,We2,704587,North to University Area TC,242510,26832,NORTH
1,We2,704588,North to University Area TC,242503,26832,NORTH
1,We2,704589,North to University Area TC,242501,26832,NORTH
1,We2,704590,North to University Area TC,242511,26832,NORTH
1,We2,704591,North to University Area TC,242506,26832,NORTH
1,We2,704592,North to University Area TC,242509,26832,NORTH
1,We2,704593,North to University Area TC,242504,26832,NORTH
1,We2,704594,North to University Area TC,242510,26832,NORTH
1,We2,704595,North to University Area TC,242503,26832,NORTH
1,We2,704596,North to University Area TC,242507,26832,NORTH
1,We2,704597,North to University Area TC,242511,26832,NORTH
1,We2,704598,North to University Area TC,242506,26832,NORTH
1,We2,704599,North to University Area TC,242508,26832,NORTH
1,We2,704600,North to University Area TC,242504,26832,NORTH
1,We2,704601,North to University Area TC,242510,26832,NORTH
1,We2,704602,North to University Area TC,242502,26832,NORTH
1,We2,704603,North to University Area TC,242507,26832,NORTH
1,We2,704604,North to University Area TC,242511,26832,NORTH
1,We2,704605,North to University Area TC,242505,26832,NORTH
1,We2,704606,North to University Area TC,242508,26832,NORTH
1,We2,704607,North to University Area TC,242504,26832,NORTH
1,We2,704608,North to University Area TC,242501,26832,NORTH
1,We2,704609,North to University Area TC,242502,26832,NORTH
1,We2,704610,North to University Area TC,242507,26832,NORTH
1,We2,704611,North to University Area TC,242509,26832,NORTH
1,We2,704612,North to University Area TC,242510,26832,NORTH
1,We2,704613,North to University Area TC,242508,26832,NORTH
1,We2,704614,North to University Area TC,242503,26832,NORTH
1,We2,704615,North to University Area TC,242511,26832,NORTH
1,We2,704616,North to University Area TC,242502,26832,NORTH
1,We2,704617,North to University Area TC,242506,26832,NORTH
1,We2,704618,North to University Area TC,242504,26832,NORTH
1,We2,704619,North to University Area TC,242508,26832,NORTH
1,We2,704620,North to University Area TC,242503,26832,NORTH
1,We2,704621,North to University Area TC,242501,26832,NORTH
1,We2,704623,North to University Area TC,242508,26832,NORTH
1,We2,704624,North to University Area TC,242501,26832,NORTH
1,We2,704625,North to University Area TC,242508,26832,NORTH
1,We2,704626,North to University Area TC,242501,26832,NORTH
1,We2,704627,South to Downtown,242510,26833,SOUTH
1,We2,704628,South to Downtown,242509,26833,SOUTH
1,We2,704629,South to Downtown,242501,26833,SOUTH
1,We2,704630,South to Downtown,242502,26833,SOUTH
1,We2,704631,South to Downtown,242503,26833,SOUTH
1,We2,704632,South to Downtown,242504,26833,SOUTH
1,We2,704633,South to Downtown,242505,26833,SOUTH
1,We2,704634,South to Downtown,242506,26833,SOUTH
1,We2,704635,South to Downtown,242507,26833,SOUTH
1,We2,704636,South to Downtown,242501,26833,SOUTH
1,We2,704637,South to Downtown,242502,26833,SOUTH
1,We2,704638,South to Downtown,242508,26833,SOUTH
1,We2,704639,South to Downtown,242509,26833,SOUTH
1,We2,704640,South to Downtown,242505,26833,SOUTH
1,We2,704641,South to Downtown,242510,26833,SOUTH
1,We2,704642,South to Downtown,242503,26833,SOUTH
1,We2,704643,South to Downtown,242501,26833,SOUTH
1,We2,704644,South to Downtown,242511,26833,SOUTH
1,We2,704645,South to Downtown,242506,26833,SOUTH
1,We2,704646,South to Downtown,242509,26833,SOUTH
1,We2,704647,South to Downtown,242504,26833,SOUTH
1,We2,704648,South to Downtown,242510,26833,SOUTH
1,We2,704649,South to Downtown,242503,26833,SOUTH
1,We2,704650,South to Downtown,242507,26833,SOUTH
1,We2,704651,South to Downtown,242511,26833,SOUTH
1,We2,704652,South to Downtown,242506,26833,SOUTH
1,We2,704653,South to Downtown,242508,26833,SOUTH
1,We2,704654,South to Downtown,242504,26833,SOUTH
1,We2,704655,South to Downtown,242510,26833,SOUTH
1,We2,704656,South to Downtown,242502,26833,SOUTH
1,We2,704657,South to Downtown,242507,26833,SOUTH
1,We2,704658,South to Downtown,242511,26833,SOUTH
1,We2,704659,South to Downtown,242505,26833,SOUTH
1,We2,704660,South to Downtown,242508,26833,SOUTH
1,We2,704661,South to Downtown,242504,26833,SOUTH
1,We2,704662,South to Downtown,242501,26833,SOUTH
1,We2,704663,South to Downtown,242502,26833,SOUTH
1,We2,704664,South to Downtown,242507,26833,SOUTH
1,We2,704665,South to Downtown,242509,26833,SOUTH
1,We2,704666,South to Downtown,242510,26833,SOUTH
1,We2,704667,South to Downtown,242508,26833,SOUTH
1,We2,704668,South to Downtown,242503,26833,SOUTH
1,We2,704669,South to Downtown,242511,26833,SOUTH
1,We2,704670,South to Downtown,242506,26833,SOUTH
1,We2,704671,South to Downtown,242504,26833,SOUTH
1,We2,704672,South to Downtown,242508,26833,SOUTH
1,We2,704673,South to Downtown,242503,26833,SOUTH
1,We2,704674,South to Downtown,242501,26833,SOUTH
1,We2,704676,South to Downtown,242508,26833,SOUTH
1,We2,704677,South to Downtown,242501,26833,SOUTH
1,We2,704678,South to Highland Ave. and MLK,242508,27070,SOUTH
2,Sa2,704679,North to University Area TC,243843,26834,NORTH
2,Sa2,704680,North to University Area TC,243845,26834,NORTH
2,Sa2,704681,North to University Area TC,243846,26834,NORTH
2,Sa2,704682,North to University Area TC,243848,26834,NORTH
2,Sa2,704683,North to University Area TC,243850,26834,NORTH
2,Sa2,704684,North to University Area TC,243845,26834,NORTH
2,Sa2,704685,North to University Area TC,243846,26834,NORTH
2,Sa2,704686,North to University Area TC,243844,26834,NORTH
2,Sa2,704687,North to University Area TC,243843,26834,NORTH
2,Sa2,704688,North to University Area TC,243847,26834,NORTH
2,Sa2,704689,North to University Area TC,243849,26834,NORTH
2,Sa2,704690,North to University Area TC,243848,26834,NORTH
2,Sa2,704691,North to University Area TC,243850,26834,NORTH
2,Sa2,704692,North to University Area TC,243845,26834,NORTH
2,Sa2,704693,North to University Area TC,243846,26834,NORTH
2,Sa2,704694,North to University Area TC,243844,26834,NORTH
2,Sa2,704695,North to University Area TC,243843,26834,NORTH
2,Sa2,704696,North to University Area TC,243847,26834,NORTH
2,Sa2,704697,North to University Area TC,243849,26834,NORTH
2,Sa2,704698,North to University Area TC,243848,26834,NORTH
2,Sa2,704699,North to University Area TC,243850,26834,NORTH
2,Sa2,704700,North to University Area TC,243845,26834,NORTH
2,Sa2,704701,North to University Area TC,243846,26834,NORTH
2,Sa2,704702,North to University Area TC,243844,26834,NORTH
2,Sa2,704703,North to University Area TC,243843,26834,NORTH
2,Sa2,704704,North to University Area TC,243847,26834,NORTH
2,Sa2,704705,North to University Area TC,243849,26834,NORTH
2,Sa2,704706,North to University Area TC,243850,26834,NORTH
2,Sa2,704707,North to University Area TC,243849,26834,NORTH
2,Sa2,704708,North to University Area TC,243848,26834,NORTH
2,Sa2,704709,North to University Area TC,243850,26834,NORTH
2,Sa2,704711,North to University Area TC,243850,26834,NORTH
2,Sa2,704712,North to University Area TC,243849,26834,NORTH
2,Sa2,704713,South to Downtown,243844,26835,SOUTH
2,Sa2,704714,South to Downtown,243843,26835,SOUTH
2,Sa2,704715,South to Downtown,243847,26835,SOUTH
2,Sa2,704716,South to Downtown,243849,26835,SOUTH
2,Sa2,704717,South to Downtown,243848,26835,SOUTH
2,Sa2,704718,South to Downtown,243850,26835,SOUTH
2,Sa2,704719,South to Downtown,243845,26835,SOUTH
2,Sa2,704720,South to Downtown,243846,26835,SOUTH
2,Sa2,704721,South to Downtown,243844,26835,SOUTH
2,Sa2,704722,South to Downtown,243843,26835,SOUTH
2,Sa2,704723,South to Downtown,243847,26835,SOUTH
2,Sa2,704724,South to Downtown,243849,26835,SOUTH
2,Sa2,704725,South to Downtown,243848,26835,SOUTH
2,Sa2,704726,South to Downtown,243850,26835,SOUTH
2,Sa2,704727,South to Downtown,243845,26835,SOUTH
2,Sa2,704728,South to Downtown,243846,26835,SOUTH
2,Sa2,704729,South to Downtown,243844,26835,SOUTH
2,Sa2,704730,South to Downtown,243843,26835,SOUTH
2,Sa2,704731,South to Downtown,243847,26835,SOUTH
2,Sa2,704732,South to Downtown,243849,26835,SOUTH
2,Sa2,704733,South to Downtown,243848,26835,SOUTH
2,Sa2,704734,South to Downtown,243850,26835,SOUTH
2,Sa2,704735,South to Downtown,243845,26835,SOUTH
2,Sa2,704736,South to Downtown,243846,26835,SOUTH
2,Sa2,704737,South to Downtown,243844,26835,SOUTH
2,Sa2,704738,South to Downtown,243843,26835,SOUTH
2,Sa2,704739,South to Downtown,243847,26835,SOUTH
2,Sa2,704740,South to Downtown,243849,26835,SOUTH
2,Sa2,704741,South to Downtown,243848,26835,SOUTH
2,Sa2,704742,South to Downtown,243850,26835,SOUTH
2,Sa2,704743,South to Downtown,243849,26835,SOUTH
2,Sa2,704744,South to Downtown,243850,26835,SOUTH
2,Sa2,704745,South to Nebraska Ave. and MLK,243849,27071,SOUTH
2,Su2,704746,North to University Area TC,243904,26834,NORTH
2,Su2,704747,North to University Area TC,243905,26834,NORTH
2,Su2,704748,North to University Area TC,243906,26834,NORTH
2,Su2,704749,North to University Area TC,243911,26834,NORTH
2,Su2,704750,North to University Area TC,243915,26834,NORTH
2,Su2,704751,North to University Area TC,243905,26834,NORTH
2,Su2,704752,North to University Area TC,243906,26834,NORTH
2,Su2,704753,North to University Area TC,243913,26834,NORTH
2,Su2,704754,North to University Area TC,243903,26834,NORTH
2,Su2,704755,North to University Area TC,243908,26834,NORTH
2,Su2,704756,North to University Area TC,243912,26834,NORTH
2,Su2,704757,North to University Area TC,243907,26834,NORTH
2,Su2,704758,North to University Area TC,243911,26834,NORTH
2,Su2,704759,North to University Area TC,243916,26834,NORTH
2,Su2,704760,North to University Area TC,243905,26834,NORTH
2,Su2,704761,North to University Area TC,243910,26834,NORTH
2,Su2,704762,North to University Area TC,243913,26834,NORTH
2,Su2,704763,North to University Area TC,243909,26834,NORTH
2,Su2,704764,North to University Area TC,243908,26834,NORTH
2,Su2,704765,North to University Area TC,243904,26834,NORTH
2,Su2,704766,North to University Area TC,243907,26834,NORTH
2,Su2,704767,North to University Area TC,243914,26834,NORTH
2,Su2,704768,North to University Area TC,243908,26834,NORTH
2,Su2,704769,North to University Area TC,243904,26834,NORTH
2,Su2,704770,North to University Area TC,243912,26834,NORTH
2,Su2,704771,North to University Area TC,243906,26834,NORTH
2,Su2,704772,North to University Area TC,243908,26834,NORTH
2,Su2,704773,North to University Area TC,243904,26834,NORTH
2,Su2,704774,North to University Area TC,243910,26834,NORTH
2,Su2,704775,North to University Area TC,243904,26834,NORTH
2,Su2,704776,North to University Area TC,243903,26834,NORTH
2,Su2,704777,South to Downtown,243903,26835,SOUTH
2,Su2,704778,South to Downtown,243904,26835,SOUTH
2,Su2,704779,South to Downtown,243905,26835,SOUTH
2,Su2,704780,South to Downtown,243906,26835,SOUTH
2,Su2,704781,South to Downtown,243911,26835,SOUTH
2,Su2,704782,South to Downtown,243915,26835,SOUTH
2,Su2,704783,South to Downtown,243905,26835,SOUTH
2,Su2,704784,South to Downtown,243906,26835,SOUTH
2,Su2,704785,South to Downtown,243913,26835,SOUTH
2,Su2,704786,South to Downtown,243903,26835,SOUTH
2,Su2,704787,South to Downtown,243908,26835,SOUTH
2,Su2,704788,South to Downtown,243912,26835,SOUTH
2,Su2,704789,South to Downtown,243907,26835,SOUTH
2,Su2,704790,South to Downtown,243911,26835,SOUTH
2,Su2,704791,South to Downtown,243916,26835,SOUTH
2,Su2,704792,South to Downtown,243905,26835,SOUTH
2,Su2,704793,South to Downtown,243910,26835,SOUTH
2,Su2,704794,South to Downtown,243913,26835,SOUTH
2,Su2,704795,South to Downtown,243909,26835,SOUTH
2,Su2,704796,South to Downtown,243908,26835,SOUTH
2,Su2,704797,South to Downtown,243904,26835,SOUTH
2,Su2,704798,South to Downtown,243907,26835,SOUTH
2,Su2,704799,South to Downtown,243914,26835,SOUTH
2,Su2,704800,South to Downtown,243908,26835,SOUTH
2,Su2,704801,South to Downtown,243904,26835,SOUTH
2,Su2,704802,South to Downtown,243912,26835,SOUTH
2,Su2,704803,South to Downtown,243906,26835,SOUTH
2,Su2,704804,South to Downtown,243904,26835,SOUTH
2,Su2,704805,South to Nebraska Ave. and MLK,243910,27071,SOUTH
2,We2,704806,North to University Area TC,243765,26834,NORTH
2,We2,704807,North to University Area TC,243762,26834,NORTH
2,We2,704808,North to University Area TC,243764,26834,NORTH
2,We2,704809,North to University Area TC,243768,26834,NORTH
2,We2,704810,North to University Area TC,243761,26834,NORTH
2,We2,704811,North to University Area TC,243770,26834,NORTH
2,We2,704812,North to University Area TC,243765,26834,NORTH
2,We2,704813,North to University Area TC,243769,26834,NORTH
2,We2,704814,North to University Area TC,243768,26834,NORTH
2,We2,704815,North to University Area TC,243765,26834,NORTH
2,We2,704816,North to University Area TC,243768,26834,NORTH
2,We2,704817,North to University Area TC,243765,26834,NORTH
2,We2,704818,North to University Area TC,243768,26834,NORTH
2,We2,704819,North to University Area TC,243763,26834,NORTH
2,We2,704820,North to University Area TC,243764,26834,NORTH
2,We2,704821,North to University Area TC,243769,26834,NORTH
2,We2,704822,North to University Area TC,243770,26834,NORTH
2,We2,704823,North to University Area TC,243768,26834,NORTH
2,We2,704824,North to University Area TC,243765,26834,NORTH
2,We2,704825,North to University Area TC,243766,26834,NORTH
2,We2,704826,North to University Area TC,243763,26834,NORTH
2,We2,704827,North to University Area TC,243767,26834,NORTH
2,We2,704828,North to University Area TC,243762,26834,NORTH
2,We2,704829,North to University Area TC,243761,26834,NORTH
2,We2,704830,North to University Area TC,243763,26834,NORTH
2,We2,704831,North to University Area TC,243762,26834,NORTH
2,We2,704832,North to University Area TC,243764,26834,NORTH
2,We2,704833,North to University Area TC,243761,26834,NORTH
2,We2,704834,North to University Area TC,243765,26834,NORTH
2,We2,704835,North to University Area TC,243762,26834,NORTH
2,We2,704836,North to University Area TC,243764,26834,NORTH
2,We2,704837,North to University Area TC,243766,26834,NORTH
2,We2,704838,North to University Area TC,243761,26834,NORTH
2,We2,704839,North to University Area TC,243765,26834,NORTH
2,We2,704841,North to University Area TC,243768,26834,NORTH
2,We2,704842,North to University Area TC,243761,26834,NORTH
2,We2,704843,North to University Area TC,243765,26834,NORTH
2,We2,704844,North to University Area TC,243762,26834,NORTH
2,We2,704845,North to University Area TC,243768,26834,NORTH
2,We2,704846,North to University Area TC,243761,26834,NORTH
2,We2,704847,North to University Area TC,243765,26834,NORTH
2,We2,704848,North to University Area TC,243762,26834,NORTH
2,We2,704849,North to University Area TC,243768,26834,NORTH
2,We2,704850,North to University Area TC,243761,26834,NORTH
2,We2,704851,North to University Area TC,243765,26834,NORTH
2,We2,704852,North to University Area TC,243762,26834,NORTH
2,We2,704853,North to University Area TC,243768,26834,NORTH
2,We2,704854,North to University Area TC,243770,26834,NORTH
2,We2,704855,North to University Area TC,243763,26834,NORTH
2,We2,704856,North to University Area TC,243763,26834,NORTH
2,We2,704857,North to University Area TC,243764,26834,NORTH
2,We2,704858,North to University Area TC,243763,26834,NORTH
2,We2,704859,North to University Area TC,243764,26834,NORTH
2,We2,704860,North to University Area TC,243763,26834,NORTH
2,We2,704861,North to University Area TC,243764,26834,NORTH
2,We2,704862,North to University Area TC,243762,26834,NORTH
2,We2,704863,North to University Area TC,243769,26834,NORTH
2,We2,704865,South to Downtown,243765,26835,SOUTH
2,We2,704866,South to Downtown,243762,26835,SOUTH
2,We2,704867,South to Downtown,243769,26835,SOUTH
2,We2,704868,South to Downtown,243768,26835,SOUTH
2,We2,704869,South to Downtown,243770,26835,SOUTH
2,We2,704870,South to Downtown,243765,26835,SOUTH
2,We2,704871,South to Downtown,243770,26835,SOUTH
2,We2,704872,South to Downtown,243768,26835,SOUTH
2,We2,704873,South to Downtown,243761,26835,SOUTH
2,We2,704874,South to Downtown,243761,26835,SOUTH
2,We2,704875,South to Downtown,243762,26835,SOUTH
2,We2,704876,South to Downtown,243764,26835,SOUTH
2,We2,704877,South to Downtown,243763,26835,SOUTH
2,We2,704878,South to Downtown,243769,26835,SOUTH
2,We2,704879,South to Downtown,243764,26835,SOUTH
2,We2,704880,South to Downtown,243765,26835,SOUTH
2,We2,704881,South to Downtown,243768,26835,SOUTH
2,We2,704882,South to Downtown,243761,26835,SOUTH
2,We2,704883,South to Downtown,243765,26835,SOUTH
2,We2,704884,South to Nebraska Ave. and MLK,243768,27071,SOUTH
2,We2,704885,South to Downtown,243767,26835,SOUTH
2,We2,704886,South to Downtown,243767,26835,SOUTH
2,We2,704887,South to Downtown,243768,26835,SOUTH
2,We2,704888,South to Downtown,243770,26835,SOUTH
2,We2,704889,South to Downtown,243765,26835,SOUTH
2,We2,704890,South to Downtown,243762,26835,SOUTH
2,We2,704891,South to Downtown,243766,26835,SOUTH
2,We2,704892,South to Downtown,243761,26835,SOUTH
2,We2,704893,South to Downtown,243763,26835,SOUTH
2,We2,704894,South to Downtown,243765,26835,SOUTH
2,We2,704895,South to Downtown,243762,26835,SOUTH
2,We2,704896,South to Downtown,243764,26835,SOUTH
2,We2,704897,South to Downtown,243766,26835,SOUTH
2,We2,704898,South to Downtown,243763,26835,SOUTH
2,We2,704899,South to Downtown,243764,26835,SOUTH
2,We2,704900,South to Downtown,243761,26835,SOUTH
2,We2,704901,South to Downtown,243763,26835,SOUTH
2,We2,704902,South to Downtown,243765,26835,SOUTH
2,We2,704903,South to Downtown,243762,26835,SOUTH
2,We2,704904,South to Downtown,243768,26835,SOUTH
2,We2,704905,South to Downtown,243761,26835,SOUTH
2,We2,704906,South to Downtown,243765,26835,SOUTH
2,We2,704907,South to Downtown,243762,26835,SOUTH
2,We2,704908,South to Downtown,243768,26835,SOUTH
2,We2,704909,South to Downtown,243761,26835,SOUTH
2,We2,704910,South to Downtown,243765,26835,SOUTH
2,We2,704911,South to Downtown,243769,26835,SOUTH
2,We2,704912,South to Downtown,243764,26835,SOUTH
2,We2,704913,South to Downtown,243768,26835,SOUTH
2,We2,704914,South to Downtown,243761,26835,SOUTH
2,We2,704915,South to Downtown,243763,26835,SOUTH
2,We2,704916,South to Downtown,243763,26835,SOUTH
2,We2,704917,South to Downtown,243764,26835,SOUTH
2,We2,704918,South to Downtown,243763,26835,SOUTH
2,We2,704919,South to Downtown,243768,26835,SOUTH
2,We2,704920,South to Downtown,243764,26835,SOUTH
2,We2,704921,South to Downtown,243762,26835,SOUTH
2,We2,704922,South to Downtown,243765,26835,SOUTH
4,We2,704925,South to MacDill A.F.B.,242544,26836,SOUTH
4,We2,704926,South to MacDill A.F.B.,242545,26836,SOUTH
4,We2,704927,South to MacDill A.F.B.,242546,26836,SOUTH
4,We2,704928,South to MacDill A.F.B.,242547,26836,SOUTH
4,We2,704929,South to MacDill A.F.B.,242548,26836,SOUTH
4,We2,704930,South to MacDill A.F.B.,242549,26836,SOUTH
4,We2,704931,South to MacDill A.F.B.,242550,26836,SOUTH
4,We2,704932,South to MacDill A.F.B.,242544,26836,SOUTH
4,We2,704933,South to MacDill A.F.B.,242545,26836,SOUTH
4,We2,704934,South to MacDill A.F.B.,242546,26836,SOUTH
4,We2,704935,South to MacDill A.F.B.,242547,26836,SOUTH
4,We2,704936,South to MacDill A.F.B.,242548,26836,SOUTH
4,We2,704937,South to MacDill A.F.B.,242549,26836,SOUTH
4,We2,704938,South to MacDill A.F.B.,242550,26836,SOUTH
4,We2,704939,North to Downtown,242550,26837,NORTH
4,We2,704940,North to Downtown,242544,26837,NORTH
4,We2,704941,North to Downtown,242545,26837,NORTH
4,We2,704942,North to Downtown,242546,26837,NORTH
4,We2,704943,North to Downtown,242547,26837,NORTH
4,We2,704944,North to Downtown,242548,26837,NORTH
4,We2,704945,North to Downtown,242549,26837,NORTH
4,We2,704946,North to Downtown,242550,26837,NORTH
4,We2,704947,North to Downtown,242544,26837,NORTH
4,We2,704948,North to Downtown,242545,26837,NORTH
4,We2,704949,North to Downtown,242546,26837,NORTH
4,We2,704950,North to Downtown,242547,26837,NORTH
4,We2,704951,North to Downtown,242548,26837,NORTH
4,We2,704952,North to Downtown,242549,26837,NORTH
4,We2,704953,North to Downtown,242550,26837,NORTH
5,Sa2,704954,North to University Area TC,243815,26838,NORTH
5,Sa2,704955,North to University Area TC,243816,26838,NORTH
5,Sa2,704956,North to University Area TC,243817,26838,NORTH
5,Sa2,704957,North to University Area TC,243818,26838,NORTH
5,Sa2,704958,North to University Area TC,243815,26838,NORTH
5,Sa2,704959,North to University Area TC,243816,26838,NORTH
5,Sa2,704960,North to University Area TC,243817,26838,NORTH
5,Sa2,704961,North to University Area TC,243818,26838,NORTH
5,Sa2,704962,North to University Area TC,243815,26838,NORTH
5,Sa2,704963,North to University Area TC,243816,26838,NORTH
5,Sa2,704964,North to University Area TC,243817,26838,NORTH
5,Sa2,704965,North to University Area TC,243818,26838,NORTH
5,Sa2,704966,North to University Area TC,243816,26838,NORTH
